,Title,Sentence,Useful
3301,Title: The emergence of SARS-CoV-2 in Europe and the US,"We hypothesize that from these large centers of uncontrolled spread, where SARS-CoV-2 reached comparatively very high prevalence, D614G simply swamped D614 variants in other geographic regions .",1
3303,Title: The emergence of SARS-CoV-2 in Europe and the US,"January and February 2020 were pivotal months as government officials endeavored to understand and appropriately respond to the unfolding SARS-CoV-2 emergency, in the midst of considerable scientific uncertainty.",1
3306,Title: The emergence of SARS-CoV-2 in Europe and the US,"Weeks after the first diagnostic tests became available for SARS-CoV-2 on January 13 th , the story of German public health workers successfully using testing, contact tracing and isolation to control a small outbreak in Germany had profound implications for the feasibility of early, intensive interventions to prevent the virus from becoming established in Germany and other countries .",1
3309,Title: The emergence of SARS-CoV-2 in Europe and the US,"Despite the early successes in containment, SARS-CoV-2 eventually took hold in both Europe and North America during February 2020: evidently first in Italy in early February, then in Washington State mid-February, and then in New York City later that month .",1
3312,Title: The emergence of SARS-CoV-2 in Europe and the US,Our findings critically inform such inquiries by delineating when community transmission was first established in the US and by providing clarity on the duration of the time window before SARS-CoV-2 establishment when contact tracing and isolation might have been most effective.,1
3315,Title: The emergence of SARS-CoV-2 in Europe and the US,"Given that every delay in case detection reduces the feasibility of containment, it is also worth assessing the impact of lengthy delays in FDA approval of testing the Seattle Flu Study is stored samples for SARS-CoV-2.",1
3317,Title: The emergence of SARS-CoV-2 in Europe and the US,"Erroneously suggesting that WA1 introduced the earliest US outbreak of SARS-CoV-2 obscured the societal and public health benefits produced by an attentive, collaborative, and thoughtful patient willing to work with public health workers to prevent the spread of SARS-CoV-2.",1
3320,Title: The emergence of SARS-CoV-2 in Europe and the US,"Because the SARS-CoV-2 evolutionary rate is slower than its transmission rate, many identical genomes are rapidly spreading.",1
3323,Title: The emergence of SARS-CoV-2 in Europe and the US,Bearing this in mind will put us in a better position to understand SARS-CoV-2 in the coming years.,1
3345,Title: The emergence of SARS-CoV-2 in Europe and the US,"To address such limitations, Bayesian reconstructions of the evolutionary history and spatial origins of SARS-CoV-2 were augmented by incorporating various sources of information.",1
3352,Title: The emergence of SARS-CoV-2 in Europe and the US,"However, sequence data are sparse during the pre-pandemic stages of SARS-CoV-2 emergence and global spread, particularly from locations that experienced early outbreaks.",1
3354,Title: The emergence of SARS-CoV-2 in Europe and the US,"To meet this threshold, 458 unsampled taxa were included from 13 locations that experienced early SARS-CoV-2 outbreaks but were poorly represented in the data available in GISAID.",1
3359,Title: The emergence of SARS-CoV-2 in Europe and the US,Probabilistic prior distributions were normally distributed in east Asian locations that effectively controlled early SARS-CoV-2 outbreaks through intensive social distancing and contact tracing.,1
3360,Title: The emergence of SARS-CoV-2 in Europe and the US,Probabilistic prior distributions were exponentially distributed in European countries where SARS-CoV-2 cases were still increasing exponentially in early March.,1
3366,Title: The emergence of SARS-CoV-2 in Europe and the US,"We considered three covariates related to human mobility that potentially predict long-distance routes of early SARS-CoV-2 spread: air travel ], geographic distance , and an estimable asymmetry coefficient for Hubei, since in the early stage SARS-CoV-2 spread is dominated by an asymmetric flow out of Hubei, where the pandemic originated .",1
3372,Data Driven Modeling of Projected Mitigation and Suppressing Strategy Interventions for SARS-COV 2 in Ghana,"Late December 2019, China reported and confirmed a new pneumonia case caused by a virus called novel corona virus, or SARS-COV-2 within the city of Wuhan in the Hubei province.",1
3373,Data Driven Modeling of Projected Mitigation and Suppressing Strategy Interventions for SARS-COV 2 in Ghana,"The virus spread rapidly from 41 confirmed cases to 5,974 within 18 days , surpassing the SARS pandemic flu.",1
3383,Data Driven Modeling of Projected Mitigation and Suppressing Strategy Interventions for SARS-COV 2 in Ghana,"While the understanding of the SARS COV-2 and their prevention is not fully known, and the varied prevention strategies for infectious diseases, the world faces a unison challenge from a virus with comparable lethality to H1N1 influenza in 1918.",1
3406,Data Driven Modeling of Projected Mitigation and Suppressing Strategy Interventions for SARS-COV 2 in Ghana,"COVID-19 come from the same family of viruses as SARS and display similarities, but the high transmission rates poses the greatest threat to mankind over a century.",1
3408,Data Driven Modeling of Projected Mitigation and Suppressing Strategy Interventions for SARS-COV 2 in Ghana,"As reported, incubation period is assumed to be 5.1 days .",1
3480,Article 305 Assessing Privacy Risks of Contact Trace Data Disclosure on People With COVID-19 in South Korea,"However, due to limited human resources for tracing, it could be very difficult to trace the contacts who might be potentially infected, particularly when the number of patients is skyrocketing.",1
3485,Article 305 Assessing Privacy Risks of Contact Trace Data Disclosure on People With COVID-19 in South Korea,South Korea also disclosed the patients' contact trace data to the public to prevent further spread of the coronavirus.,1
3493,Article 305 Assessing Privacy Risks of Contact Trace Data Disclosure on People With COVID-19 in South Korea,"Recently, the National Human Rights Commission of Korea claimed that the publicized information is unnecessarily specific and may cause privacy violations .",1
3790,Closure of medical departments during nosocomial outbreaks: data from a systematic analysis of the literature,"Entire facilities had been closed in outbreaks due to influenza virus , SARS coronavirus , S. pneumoniae , norovirus , Shigella spp.",1
3825,Bronchoscopy in the Age of COVID-19,"T he outbreak of severe acute respiratory syndrome coronavirus 2 has led to 95,333 confirmed cases as of March 5, 2020.",1
3828,Bronchoscopy in the Age of COVID-19,"At this point in time much remains unknown, and evidence-based guidance regarding bronchoscopy precautions and SARS-CoV-2 infection will require updating as new information becomes available.",1
3835,Bronchoscopy in the Age of COVID-19,"In the cases of SARS-CoV-2, there are risks to both patients and health care providers.",1
3836,Bronchoscopy in the Age of COVID-19,The AABIP statement appropriately highlights this and emphasizes that bronchoscopy is not an appropriate tool for diagnosis of SARS-CoV-2 infection-the benefits are far outweighed by the risks.,1
3853,Bronchoscopy in the Age of COVID-19,"However, the previous SARS epidemic also demonstrates another important point, namely that even when R was <1, super-spreader events occurred and the epidemic continued.",1
3854,Bronchoscopy in the Age of COVID-19,"In Toronto, most early SARS cases occurred in hospitals, with the movement of SARS patients between hospitals contributing to the outbreak.",1
3857,Bronchoscopy in the Age of COVID-19,8 How can we apply the epidemiology and the lessons from the SARS epidemic to bronchoscopy?,1
3863,Bronchoscopy in the Age of COVID-19,"9, 10 In addition, data is still scant on whether SARS-CoV-2 can survive outside the body for long.",1
3864,Bronchoscopy in the Age of COVID-19,The coronavirus that caused Middle East respiratory syndrome demonstrated the ability to survive outside the body for up to 60 minutes.,1
3878,Bronchoscopy in the Age of COVID-19,Transmission of SARS-CoV-2 in the health care environment is always a concern because of the vulnerable population we serve.,1
3881,Bronchoscopy in the Age of COVID-19,The current AABIP statement on the use of bronchoscopy and respiratory specimen collection in patients with suspected or confirmed SARS-CoV-2 infection is timely and can help synthesize current expert-based recommendations.,1
3883,Bronchoscopy in the Age of COVID-19,"However, the COVID-19 epidemic impacts not just bronchoscopy in patients with suspected or confirmed SARS-CoV-2 infection, it should impact how we think about bronchoscopies for other indications even in patients where we have no suspicion of the disease.",1
3938,Original StudieS,Several papers describe the incubation period though it is striking that the majority do not provide a source to justify the claimed period.,1
3939,Original StudieS,"These unsupported claims vary substantially from paper to paper, from the incubation period ""is"" 3-6 days 115 or 3-7 days, 76 ""is usually 3-4 days, but can be ... 10 days or more,"" 32 or ""is usually 3-5 days ,"" 111 is ""typically"" 3-7 days 116 or 3-5 days, 49 ranges from 5 to 7 days 42,98 or 3 to 7 days 113 and the ""usual period"" is 3-5 days ""with longest period of 7 days.""",1
3940,Original StudieS,"117 Only a few provide evidence to justify the claim: one reports 95 that the incubation period is usually 3-7 days, citing a US Centers for Disease Control and Prevention factsheet on aseptic meningitis.",1
3941,Original StudieS,"Another cites 118 an early study from Singapore, 88 which presented the median and range for the serial interval ), not the incubation period.",1
3942,Original StudieS,"Another early study 119 states that the incubation period is ""said to be"" 3-5 days, but notes that this is inconsistent with the serial interval observed in the study.",1
3960,Original StudieS,"These estimates are likely inaccurate because the method assumes a known generation time distribution, labeled incubation period in the paper; a completely immunonaïve population, though applied to groups of individuals for whom past exposure was highly plausible and an early exponential growth period, despite being applied to complete outbreak data.",1
3968,Original StudieS,"Lines indicate that the incubation period ""is X days.""",1
3969,Original StudieS,"Gray bars indicate that the incubation period is ""usually"" or ""typically"" X days.",1
3972,Original StudieS,"Notes: provides information within the paper, which is inconsistent in this estimate; uses generation interval distribution as a proxy for incubation period; cites a US CDC factsheet on aseptic meningitis, which in turn provides no supporting evidence and cites Goh et al.",1
3976,Original StudieS,"This also differs from other human enteric viruses including poliovirus 1 , hepatitis A and adenovirus that have been shown to survive longer on colder surfaces.",1
3996,Original StudieS,"The asymptomatic rate and relative infectiousness of asymptomatic cases are both poorly known, while estimates of the incubation period, although commonly cited as 3-5 days, appear to be based solely on expert opinion.",1
4080,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"Since the beginning of the new millennium, epidemics of severe acute respiratory syndrome , avian influenza and H1N1 influenza have emerged repeatedly amongst the human population raising public concerns, particularly over future risk of disease, and underlying the need for increased understanding of transmission processes and the efficacy of alternative methods of control .",1
4081,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"The transmission of an infectious disease amongst the human population is a complex process involving the time lines of infectious diseases, infection probability, contacts between individuals, demographic dynamics that determine the contact pattern and the occasional imported infection.",1
4089,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"On the one hand, human knowledge of the infectious disease transmission process is limited at both the micro and macro levels.",1
4091,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"At the macro level, disease diffusion amongst the human population is a complex process, as many factors, both social and physical, can contribute with different magnitudes to disease outcomes.",1
4106,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"Coupled with specific uses of antiviral influenza medications, these strategies aim to reduce transmission of pandemic influenza and mitigate the disease.",1
4130,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"At this scale, human social behaviour, the environment is physical conditions and the transmission mode of the specific infectious disease are considered.",1
4164,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"In ISTAM, the latent period for influenza was assumed to be 1 to 3 days, the incubation period was one day longer than the latent period and the infectious period was 3 to 6 days .",1
4194,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,The effectiveness of S was less than that of H: the peak number of cases decreased to about 71.1% and the peak day was delayed by about 8 days.,1
4195,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"The effectiveness of S in reducing the total number of cases was small, a reduction of about 4.2%.",1
4229,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"The merits of simulation by ISTAM are: ISTAM is straightforward and provides a process-based representation of the real world, using ISTAM, it is easy to account for important factors, neglect less important factors and include random factors in the model and ISTAM facilitates the modelling of human actions and the interaction between humans at fine scales.",1
4232,Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city,"Despite the above advantages of ISTAM, the utility of the results presented here in terms of control measures depends on the ability of the ISTAM model to represent real-world processes such as human behaviour and movement patterns, both between and within ABs , the spatial structure of the set of ABs themselves, particularly at within-AB level, transmission probability as a function of the space-time separation between individuals, and the natural history of the targeted disease such as the time lines describing the evolution of infection and disease within the host .",1
4257,A novel cohort analysis approach to determining the case fatality rate of COVID-19 and other infectious diseases,"The Coronavirus Disease 2019, or COVID-19, is a new disease that causes respiratory ailments .",1
4259,A novel cohort analysis approach to determining the case fatality rate of COVID-19 and other infectious diseases,It is comparable to other zoonotic coronavirus diseases such as SARS and MERS .,1
4262,A novel cohort analysis approach to determining the case fatality rate of COVID-19 and other infectious diseases,"As the Coronavirus contagion develops, with its rapid spread inciting concerns over the epidemic is global impact, it is increasingly important to understand the dynamics of the disease.",1
4401,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"As of Feb 5, 2020, more than 24 550 cases of coronavirus disease 2019 had been confirmed, including more than 190 cases outside of China, and more than 490 reported deaths globally.",1
4429,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"Further introduction of coronavirus disease 2019 to new territories is likely in the coming days and weeks, and interventions to prevent an outbreak following these introductions are a key mitigating strategy.",1
4445,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"The model included isolation of symptomatic individuals only-ie, no quarantine, so isolation could not prevent transmission before symptom onset.",1
4451,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"The short delay was estimated during the late stages of the 2003 SARS outbreak in Singapore, 18 and the long delay was an empirical distribution calculated from the early phase of the COVID-19 outbreak in Wuhan.",1
4453,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,The incubation period for each case was drawn from a Weibull distribution.,1
4454,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"A corresponding serial interval for each case was then drawn from a skewed normal distribution with the mean parameter of the distribution After an incubation period, person A shows symptoms and is isolated at a time drawn from the delay distribution .",1
4465,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"set to the incubation period for that case, an SD of 2, and a skew parameter chosen such that a set proportion of serial intervals were shorter than the incubation period .",1
4466,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"This sampling approach ensured that the serial interval and incubation period for each case was correlated, and prevented biologically implausible scenarios where a case could develop symptoms soon after exposure, but not become infectious until very late after exposure and vice versa.",1
4468,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,22 An example of the method used to sample the serial interval for a case that has an incubation period of 5 days.,1
4469,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"Each case has an incubation period drawn from the distribution in , their serial interval is then drawn from a skewed normal distribution with the mean set to the incubation period of the case.",1
4470,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"In , the incubation period was 5 days.",1
4473,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"We used the secondary case distribution from the 2003 SARS outbreak, 19 and tested the effect of lower heterogeneity in the number of secondary cases 29 as a sensitivity analysis .",1
4479,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"Based on this definition, we reported the probability that an outbreak of a severe acute respiratory syndrome coronavirus 2-like pathogen would be controlled within 12 weeks for each scenario, assuming that the basic reproduction number remained constant and no other interventions were implemented.",1
4548,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts,"Increased awareness of prodromal symptoms, and therefore short delays until isolation-as seen in the SARS outbreak in Beijing in 2003 35 -would increase control of outbreaks in our model.",1
4567,TOLSMA Violaine (11),A novel coronavirus causing respiratory infections .,1
4577,TOLSMA Violaine (11),"On 07/02/2020, we initiated an investigation to detect potential secondary Covid-19 cases, identify their contacts and prevent transmission.",1
4578,TOLSMA Violaine (11),"A c c e p t e d M a n u s c r i p t 7 In accordance with the 07/02/2020 surveillance case definition , we defined as a confirmed case a person with a positive SARS-CoV-2 RT-PCR on respiratory samples and a direct or indirect epidemiological link with the chalet in Contamines-Montjoie.",1
4585,TOLSMA Violaine (11),"All samples were refrigerated and shipped to the National Reference Center for Respiratory Viruses , where they were tested for SARS-CoV-2, but also for other respiratory pathogens.",1
4590,TOLSMA Violaine (11),"Of these, 5 tested positive for SARS-CoV-2 in France, 6 were found positive in the UK , and one in Spain, indicating an overall attack rate of 75% among the tourists/residents in those apartments,82% in apartment 1, and 60% in apartment 2) .",1
4600,TOLSMA Violaine (11),"Case 13, a high-risk contact initially negative for SARS-CoV-2, developed fever and cough with respiratory crackles at auscultation on the fifth day of hospital isolation.",1
4611,TOLSMA Violaine (11),"Of those, 98% were contacted; 70 had respiratory symptoms during the investigation and were thus classified as possible cases; 73 were tested; all tested negative for SARS-CoV-2 except for case 13 who tested positive during hospitalization.",1
4615,TOLSMA Violaine (11),"Except for case 13 , no SARS-CoV-2 virus was detected in any of the contacts monitored.",1
4619,TOLSMA Violaine (11),"In addition, ""classical"" human coronaviruses such as HUK1 and NL63 were detected in 16% of contacts without any cross reactivity with SARS-CoV-2 molecular diagnostics.",1
4624,TOLSMA Violaine (11),"As the majority of persons present in the chalet on 07/02 reported current or previous respiratory symptoms, they were all hospitalized and tested for SARS-CoV-2.",1
4627,TOLSMA Violaine (11),"In recently published reports, SARS-CoV-2 was detected in asymptomatic travelers returning to A c c e p t e d M a n u s c r i p t 13 Germany from China and in asymptomatic family members in two family clusters in China .",1
4629,TOLSMA Violaine (11),Recently published reports suggested potential transmission during the incubation period of the index patients .,1
4637,TOLSMA Violaine (11),This indicates that the proportion of mild SARS-CoV-2 may be higher than initially suspected.,1
4651,The impact of COVID-19 and strategies for mitigation and suppression in low-and middle-income countries,"The COVID-19 pandemic caused by the SARS-CoV-2 virus is a major global health threat, with 5.4 million cases and 344,000 deaths confirmed worldwide as of the 26 th May 2020 .",1
4662,The impact of COVID-19 and strategies for mitigation and suppression in low-and middle-income countries,"Second, the household is a key setting for SARS-CoV-2 transmission .",1
4666,The impact of COVID-19 and strategies for mitigation and suppression in low-and middle-income countries,These contact patterns influence the predicted SARS-CoV-2 infection attack rate across age-groups with higher attack rates in the elderly predicted in lowincome settings compared to high-income settings and middle-income settings showing intermediate patterns.,1
4694,The impact of COVID-19 and strategies for mitigation and suppression in low-and middle-income countries,There remain large uncertainties in the underlying determinants of the severity of SARS-CoV-2 infection and how these translate across settings.,1
4697,The impact of COVID-19 and strategies for mitigation and suppression in low-and middle-income countries,"Using Global Burden of Disease 2017 estimates , our unmitigated scenario leads to 6.1%, 3.8% and 13.3% of SARS-CoV-2 infections occurring in individuals with CVD, COPD and diabetes respectively.",1
4702,The impact of COVID-19 and strategies for mitigation and suppression in low-and middle-income countries,"To understand the consequences of the demographic, social contact and health system patterns on strategies for reducing the spread of SARS-CoV-2 in the context of control measures already enacted by countries, we developed an age-structured SEIR modelling framework to explore the dynamics of the epidemic under different health system capacity constraints .",1
4828,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"Because most human diseases originate as zoonoses, there is significant public health motivation to monitor stage III zoonoses .",1
4832,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"A top priority in all of these settings is to quantify transmission, in order to determine the risk that the pathogen could emerge and become established in the human population of concern.",1
4871,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"Mechanisms of spillover differ among pathogens and circumstances, but include animal-to-human transmission, infection from environmental sources or geographical movement of infected hosts.",1
4872,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"The primary case can then lead to a series of This paper focuses on infectious diseases such as monkeypox, Nipah virus and avian influenza that transmit weakly from human to human.",1
4873,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"These pathogens cannot cause self-sustaining epidemics in the human population, but instead cause limited transmission chains that stutter to extinction.",1
4878,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"These results make it easier to monitor diseases that pose a risk of emerging as self-sustaining human pathogens, or to decide whether a seemingly large chain may signal a worrisome change in transmissibility.",1
4879,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,secondary cases via human-to-human transmission within the focal population.,1
4885,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"For instance, total incidence data on its own is not sufficient to infer human-tohuman transmissibility for subcritical infections, because the contribution of spillover cases is unspecified.",1
4890,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,The detailed and accurate data describing human transmission of monkeypox virus in the 1980s provide an opportunity to compare the result obtained by inferring R 0 and k from chain size data to those obtained from contact tracing data.,1
4901,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"For instance, the observed 20-fold rise in incidence of human monkeypox might be explained by an increased R 0 in the human population or by an increase in animal-to-human transmission.",1
5087,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"For the particular case of human monkeypox, our findings support previous analyses that have identified substantial transmission heterogeneity, but conclude that endemic spread would only be possible if there is significant demographic change or viral adaptation to enable greater human-to-human transmissibility.",1
5090,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,These data were collected in order to assess the potential of monkeypox to emerge as an endemic human pathogen in the wake of smallpox eradication.,1
5091,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"Contact tracing and subsequent analysis by epidemiological teams classified each identified cases as a primary case, arising from animal-to-human transmission, or a secondary case, arising from human-to-human transmission.",1
5134,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"Therefore the COV for the offspring distribution, Meanwhile, branching process theory shows that the variance of the chain size distribution is s 2 nb 3 when R 0 v1 .",1
5135,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"Therefore the COV for the chain size distribution is, The COV of the negative binomial offspring distribution increases as k decreases , reflecting the rise in transmission heterogeneity .",1
5136,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,The COV of the chain size distribution also increases as k decreases .,1
5137,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,"In contrast to the COV of the offspring distribution, for a given value of k, the COV of the chain size distribution increases as R 0 increases.",1
5231,Inference of R 0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,The results presented in table 2 concerning the probability that a change in R 0 is erroneously detected were determined by simulating two sets of chain size data using the ML values for R 0 and k from contact tracing data for human monkeypox the 1980s .,1
5442,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,The outbreak of the coronavirus disease 2019 was first reported in Wuhan in December 2019 and then gradually spread to the other areas both within and outside Hubei Province in China .,1
5452,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,All these results suggested that the 2019 novel coronavirus had a strong ability of human-to-human transmission.,1
5457,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,"Taking SARS as an example, the effective reproduction number, R e , was decreased to less than 1 after strict quarantine .",1
5474,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,"The model is classically applied to analyze the infectious disease which has a definite latent period, and has been proved to be predictive for a variety of acute infectious diseases in the past such as Ebola and SARS .",1
5487,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,Absence of fever in COVID-19 cases is more frequent than in SARS-CoV and MERS-CoV infection .,1
5492,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,", which calculated the mean incubation period of COVID-19 to be 5.2 days.",1
5510,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,It might take the longest incubation period for all these measures to take effect.,1
5531,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,"After a long incubation period, February 6, 2020 was regarded as a new time point when various measures began to take effect.",1
5611,Phase-and epidemic region-adjusted estimation of the number of coronavirus disease 2019 cases in China,"The predicted data are relatively stable, while the reported data may be affected by many real-time human factors.",1
5631,Effectiveness of handwashing in preventing SARS: a review,Severe acute respiratory syndrome is a novel disease caused by a newly discovered coronavirus .,1
5634,Effectiveness of handwashing in preventing SARS: a review,It is now widely accepted that the primary transmission modes of SARS are respiratory droplet and direct contact .,1
5635,Effectiveness of handwashing in preventing SARS: a review,The evidence for airborne transmission is limited but the risk of environmental infection and transmission through human excreta and fomites should not be excluded .,1
5646,Effectiveness of handwashing in preventing SARS: a review,The SARS outbreak has given this issue greater urgency.,1
5647,Effectiveness of handwashing in preventing SARS: a review,"In a recent review of SARS prevention measures, Gamage et al.",1
5653,Effectiveness of handwashing in preventing SARS: a review,"However, no studies of the impact on SARS of these specific products were located in this review.",1
5654,Effectiveness of handwashing in preventing SARS: a review,The purpose of this review is to examine the currently available evidence for handwashing as a protective measure against SARS infection.,1
5656,Effectiveness of handwashing in preventing SARS: a review,"Search terms were 'SARS', arespiratory tract infections', 'handwashing' and 'communicable disease control'.",1
5659,Effectiveness of handwashing in preventing SARS: a review,Only studies providing a measure of the effect of handwashing or other hand hygiene procedures against SARS were included.,1
5661,Effectiveness of handwashing in preventing SARS: a review,"We found 10 case-control studies which examined the effectiveness of different protective measures, including handwashing, against SARS.",1
5663,Effectiveness of handwashing in preventing SARS: a review,Six studies investigated the effect of personal protective equipment as precautionary measures against SARS infection but did not cover handwashing practices Ho et al.,1
5670,Effectiveness of handwashing in preventing SARS: a review,"In a retrospective study in a hospital designated to receive SARS patients in Shenzhen City, Guangdong, China, self-reported compliance with handwashing practices among the health care workers who had contacts with SARS patients was 100% and no nosocomial infections were reported .",1
5671,Effectiveness of handwashing in preventing SARS: a review,"Effectiveness of handwashing as a protective measure against severe acute respiratory syndrome Of the 10 epidemiological studies found of the effectiveness of handwashing and other protective measures against SARS infection, one was performed in Singapore , two in Guangdong province , two in Guangzhou, the provincial capital of Guangdong , one in Hanoi , three in Hong Kong and one in Beijing .",1
5674,Effectiveness of handwashing in preventing SARS: a review,"The Singapore hospital-based case-control study involved 36 cases and 50 controls, who were 'all HCWs from SARS-affected wards who reported exposure to patients with probable SARS during the same period' with the controls being uninfected workers from the same wards.",1
5675,Effectiveness of handwashing in preventing SARS: a review,Exposure of the controls was established 'where there was a history of being within close physical proximity of a patient subsequently confirmed with SARS.,1
5687,Effectiveness of handwashing in preventing SARS: a review,All of them had contacts with confirmed or probable SARS cases.,1
5688,Effectiveness of handwashing in preventing SARS: a review,'Sterilizing your hands after contact with SARS patients every time' gave an OR of 0.64 in univariate analysis and 0.24 in multivariate analysis.,1
5694,Effectiveness of handwashing in preventing SARS: a review,"This small case-control study was conducted in Guangzhou city, the provincial capital of Guangdong, in one of the first hospitals in the province to receive SARS patients .",1
5709,Effectiveness of handwashing in preventing SARS: a review,The case-control analysis section of the study involved 426 HCWs who had participated in treating SARS patients in seven of the nine hospitals.,1
5717,Effectiveness of handwashing in preventing SARS: a review,This case-control study was performed in Hanoi French Hospital where the first SARS case in Viet Nam was hospitalized .,1
5721,Effectiveness of handwashing in preventing SARS: a review,"The other nine SARS patients who did not participate were either dead because of SARS and/or respiratory failure , refusing to participate or had been relocated .",1
5725,Effectiveness of handwashing in preventing SARS: a review,Analysis in Stages 2 and 3 was limited to doctors and nurses who had probable contact in these stages and whose incubation period was within 95% CI of having occurred after the beginning of Stage 2 .,1
5726,Effectiveness of handwashing in preventing SARS: a review,It is not possible to find any association as all the four SARS cases and 25 of the 26 controls claimed that they washed their hands before and after having contact with a patient.,1
5730,Effectiveness of handwashing in preventing SARS: a review,Both the cases and controls were HCWs 'with documented exposures to 11 index patients with SARS during patient care….,1
5731,Effectiveness of handwashing in preventing SARS: a review,They were listed on the current roster in the clinical regions providing care for index patients with SARS'.,1
5740,Effectiveness of handwashing in preventing SARS: a review,"Both groups were hospital workers who had been working in wards with SARS inpatients, some of which also included non-SARS patients.",1
5742,Effectiveness of handwashing in preventing SARS: a review,"In the questionnaire, three questions were asked about the frequency of handwashing after making contact with SARS patients, patients in general and when there was no patient contact.",1
5744,Effectiveness of handwashing in preventing SARS: a review,"Most cases and controls reported that they consistently washed their hands after direct contact with SARS patients and patients in general, so these two factors are not significant in the univariate analysis .",1
5747,Effectiveness of handwashing in preventing SARS: a review,Inconsistent handwashing when there was 'no patient contact' was one of the seven factors identified in the unadjusted analysis as significantly associated with a risk of SARS infection.,1
5748,Effectiveness of handwashing in preventing SARS: a review,"The other six were inconsistent use of at least one type of personal protection equipment when having contact with SARS patients or with 'patients in general' or when there was 'no patient contact', SARS infection control training <2 h, the respondent reported not understanding SARS infection control procedures and at least one item of personal protection equipment was perceived to be in inadequate supply in the three settings.",1
5753,Effectiveness of handwashing in preventing SARS: a review,"It was a telephone survey of households of 'all probable SARS patients whose cases were reported to the Department of Health on or before May 16, 2003 ' .",1
5757,Effectiveness of handwashing in preventing SARS: a review,"A total of 727 patients fell into one or more of the following four categories: probable cases of secondary or tertiary household transmission, hospital workers, residents in the Amoy Gardens or inpatients who had been hospitalized for diseases other than SARS and kept on wards with SARS patients.",1
5758,Effectiveness of handwashing in preventing SARS: a review,Another 118 patients were in contact with a SARS patient within a 10-day period before onset of fever.,1
