,Title,Sentence,Useful
3246,Physical interventions to interrupt or reduce the spread of respiratory viruses: systematic review,This illustrates the difficulty of using bulky equipment in clinical trials in the absence of a real threat.,1
3290,Physical interventions to interrupt or reduce the spread of respiratory viruses: systematic review,"Under the assumption that the incubation period is equal to one day , adherence to the use of P2 or surgical masks significantly reduced the risk of influenza-like illness, with a hazard ratio of 0.26 .",1
3324,Physical interventions to interrupt or reduce the spread of respiratory viruses: systematic review,The authors found no difference in incidence but extensive sampling of facilities that had been empty for a month showed persistence of adenovirus 4 .,1
3328,Physical interventions to interrupt or reduce the spread of respiratory viruses: systematic review,"55 Isolation of cases during the 2003 severe acute respiratory syndrome epidemic in China was reported to limit transmission only to those who had contact at home or in hospital with a patient showing symptoms of severe acute respiratory syndrome but not to contacts living in the same building, working with cases, or having no contact with cases during the incubation period.",1
3425,Aerobiology and Its Role in the Transmission of Infectious Diseases,Exposure to airborne pathogens is a common denominator of all human life .,1
3452,Aerobiology and Its Role in the Transmission of Infectious Diseases,How particle size affects spatial distribution in the human respiratory tract has been studied extensively.,1
3465,Aerobiology and Its Role in the Transmission of Infectious Diseases,"One reason why particle size is such an important variable in airborne and droplet disease transmission is that the ability of an infectious disease to cause an infection depends on the concentration of the microorganism, the human infectious dose, and the virulence of the organism .",1
3539,Aerobiology and Its Role in the Transmission of Infectious Diseases,Bordetella pertussis Mycobacterium tuberculosis In�uenza viruses Rubeola virus Adenoviruses Varicella zoster Virus Rhinoviruses Variola viruses Mycoplasma pneumoniae In�uenza viruses SARS-associated coronavirus Rhinoviruses Streptococcus pyogenes Norovirus Neisseria meningitidis Rotavirus Respiratory syncytial virus Aspergillus sp.,1
3566,Aerobiology and Its Role in the Transmission of Infectious Diseases,"Most infectious particles generated from human respiratory sources occur primarily as droplet nuclei, with a diameter of 0.5-5.0 m , allowing them to remain airborne-and highly infectious-for extended periods of time .",1
3571,Aerobiology and Its Role in the Transmission of Infectious Diseases,"Because the human infectious dose of this virus is very low , it is thus easy for individuals to become infected in such an environment.",1
3629,Aerobiology and Its Role in the Transmission of Infectious Diseases,"Regarding speci�c pathogens that have been associated with droplet and airborne transmission in aircra cabins, tuberculosis , SARS , in�uen�a , meningococcal disease , and measles have all been studied.",1
3665,Exhaled air dispersion during bag- mask ventilation and sputum suctioning -Implications for infection control OPEN,"Results of exhaled air dispersion in the sagittal plane during normal, mild and poor coughing efforts generated by short bursts of oxygen flow at 650, 320, and 220 L/min, respectively, in a human patient simulator with continuous , intermittent oral suctioning and without oral suctioning .",1
3691,Exhaled air dispersion during bag- mask ventilation and sputum suctioning -Implications for infection control OPEN,"However, a safe marker that can be introduced into human lungs for study is currently not available.",1
3702,Exhaled air dispersion during bag- mask ventilation and sputum suctioning -Implications for infection control OPEN,"In order to evaluate human factors involved in the exhaled air dispersion during bag-mask ventilation, four groups of healthcare workers -anesthesiologists/intensivists , respiratory physicians , registered nurses who worked at the pulmonary function laboratory and medical students took part in the experiments as providers for resuscitation.",1
3768,Dynamic Isolation Technologies in Negative Pressure Isolation Wards,Further detailed investigation for the principle of isolation ward was carried out after the outbreak of SARS .,1
3980,Dynamic Isolation Technologies in Negative Pressure Isolation Wards,"After SARS epidemic, the design personnel are inclined to adopt the full fresh air scheme during the design of the negative pressure isolation ward.",1
4037,Possible Role of Aerosol Transmission in a Hospital Outbreak of Influenza,"Emerging evidence suggests that influenza infection can also be transmitted via the aerosol route, as shown in animal models and in experimental studies involving human subjects .",1
4040,Possible Role of Aerosol Transmission in a Hospital Outbreak of Influenza,The possible role of aerosol transmission of influenza was examined.,1
4134,Possible Role of Aerosol Transmission in a Hospital Outbreak of Influenza,Our findings suggest a possible role of aerosol transmission in this outbreak.,1
4135,Possible Role of Aerosol Transmission in a Hospital Outbreak of Influenza,We have previously reported aerosol transmission of SARSassociated coronavirus in a similar ward setting .,1
4161,Possible Role of Aerosol Transmission in a Hospital Outbreak of Influenza,"In conclusion, our findings suggest a possible role of aerosol transmission of influenza in an acute ward setting.",1
4163,Safe management of surgical smoke in the age of COVID-19,"The 2020 pandemic of the novel coronavirus, COVID-19, has raised concerns about the risk of virus transmission to staff in the operating room.",1
4167,Safe management of surgical smoke in the age of COVID-19,"Nevertheless, erring on the side of safety would warrant treating the coronavirus as exhibiting similar aerosolization properties.",1
4178,Safe management of surgical smoke in the age of COVID-19,"Previous studies have, however, demonstrated the presence of different viruses in surgical smoke, including: corynebacterium, human papillomavirus , poliovirus, human immunodeficiency virus and hepatitis B 5 -8 .",1
4195,Safe management of surgical smoke in the age of COVID-19,"The correct term for the virus causing COVID-19 is Sarbecovirus severe acute respiratory syndrome coronavirus 2 , which is a member of the betacoronavirus family .",1
4196,Safe management of surgical smoke in the age of COVID-19,"Like its close relatives, Middle East respiratory syndrome coronavirus and SARS-CoV, it is believed to have its origins in bats.",1
4198,Safe management of surgical smoke in the age of COVID-19,"SARS-CoV2 is a positive-sense single-stranded RNA virus, containing a linear genome of approximately 30 kb.",1
4199,Safe management of surgical smoke in the age of COVID-19,"Like other members of the coronavirus family, the virion is typically around 120 nm in diameter, although this can vary from 50 to 200 nm 19 .",1
4201,Safe management of surgical smoke in the age of COVID-19,"Like other members of the SARS family, the virus uses the heavily glycosylated, extended spike protein to mediate initial cellular engagement and begin the process of infection 20 .",1
4202,Safe management of surgical smoke in the age of COVID-19,The S protein of SARS-CoV2 engages the angiotensin-converting enzyme 2 receptor as a high-affinity primary attachment receptor 21 .,1
4203,Safe management of surgical smoke in the age of COVID-19,"ACE2 expression is abundant on human airway epithelial cells, consistent with efficient transmission occurring via respiratory droplets.",1
4222,Safe management of surgical smoke in the age of COVID-19,"During the SARS outbreak in Hong Kong in 2004, Chow and colleagues 24 described how they converted existing systems into negative pressure systems.",1
4268,Safe management of surgical smoke in the age of COVID-19,"Both experimental and human models have shown that, with the development of standard operating procedures for laparoscopy, the risk of contamination of the operating theatre environment with potentially harmful chemotherapy agents is negligible 41 .",1
4319,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"Furthermore, MERS is known to spread mainly by large droplets through close contact, similar to SARS, which is also caused by a coronavirus .",1
4321,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"In the case of SARS, which spread from Hong Kong and China and resulted in the infection of 8096 patients worldwide in 2003 , close contact was identified as one of the infection routes, and the possibility of infection through the air was suggested in several studies .",1
4328,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"However, it is necessary to examine all possible infection routes with respect to super-spreaders, as with the SARS CoV.",1
4444,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"This is because droplets containing viable MERS-CoV could be transferred over large distances in certain environments such as healthcare facilities, where large amounts of droplets could be released during coughing or medical treatments, and transferred over distances significantly larger than 1-2 m by airflow.",1
4449,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"Moreover, MERS-CoV was detected in the ventilation ducts in the ceiling.",1
4450,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"The detection of MERS-CoV in the air-conditioner filter in the ceiling of the room opposite room 8104, among the unpublished environmental sampling results of the hospital, also indicates that the droplets or droplet nuclei from patients can travel over large distances in certain environments.",1
4466,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,Previous experiments and the results of the computational fluid dynamics analysis conducted in SARS cases also confirmed the possibility of long-distance dispersion due to indoor airflow 27] .,1
4475,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"In this study, the dispersion of MERS-CoV was simulated using tracer gas.",1
4479,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"In previous studies on SARS , airflow indoors and outdoors was analyzed using passive contaminant to identify the dispersion of SARS virus based on the assumption that the droplets exhaled from the infected patient are evaporated very quickly and get smaller enough to flow like airflow.",1
4492,Airflow as a Possible Transmission Route of Middle East Respiratory Syndrome at an Initial Outbreak Hospital in Korea,"However, the correspondence does not directly indicate infection by the dispersed portion of tracer gas from the initial patient room, because biological factors such as host susceptibility and infective dose of MERS-CoV are not yet clear.",1
4504,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,COVID-19 coronavirus has spread dramatically over the entire globe affecting all health-care systems .,1
4523,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,"Although elective surgery might have been postponed in some countries, trauma and orthopaedics is at the frontline with coronavirus, because emergency orthopaedic operations are still amongst the most common emergency surgical procedures.",1
4526,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,"A systematic review of the available literature was performed using the keyword terms ""COVID-19"", ""Coronavirus"", ""surgeon"", ""health-care workers"", ""protection"", ""masks"", ""gloves"", ""gowns""; ""helmets"", ""aerosol"", ""telemedicine"" in several combinations.",1
4583,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,"Although it is well established that these provide insufficient protection against airborne transmission, there is conflicting evidence from a systematic review by Leung et al., which found that surgical masks can efficaciously reduce coronavirus detection and viral copies in large respiratory droplets and in aerosols .",1
4598,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,Powered air-purifying respirators were mainly used during the SARS outbreak for health-care personnel involved in high-risk invasive procedures or AGPs.,1
4601,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,compared medical masks to N95 respirator masks in their efficacy to prevent coronavirus in health-care workers .,1
4602,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,The authors found and concluded that low certainty evidence exists that medical masks and N95 respirators offer similar protection against viral respiratory infection including coronavirus in health-care workers during non-aerosol-generating care .,1
4610,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,"Although there is no evidence to date, it is considered possible that SARS-CoV-2 is transmitted to the conjunctiva by aerosol.",1
4621,COVID-19 coronavirus: recommended personal protective equipment for the orthopaedic and trauma surgeon,Limited data have shown that viral RNA could be detected in blood samples and it is not yet clear whether blood transmission of SARS-CoV-2 is possible.,1
4686,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS,reported to have SARS after exposure to an index case.,1
4687,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS,One infected staff member had no exposure to any admitted patient with SARS and was classified as a communityacquired infection.,1
4694,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS,"Staff who used masks, gowns, and handwashing were less likely to develop SARS than those who did not use them, but the association for gloves was not significant .",1
4699,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS,"That use of masks and hand-washing was associated with non-infection, and that no staff became infected when they used all four measures, suggest that precautions against droplets and contact are adequate for prevention of nosocomial SARS, where no aerosolisations are expected.",1
4708,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS A 33-year-old doctor contracted severe acute respiratory syndrome presenting with features of disseminated intravascular coagulopathy without changes in the chest radiograph initially.,1
4721,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS,"He was admitted to the SARS triage ward on March 13, and was started on oseltamivir phosphate 75 mg twice a day and levofloxacin 500 mg daily.",1
4733,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS,This illness shows several characteristic features of SARS.,1
4737,Haemorrhagic-fever-like changes and normal chest radiograph in a doctor with SARS,"Although 78·3% of SARS patients in our centre had an abnormal chest radiographs when feverish, 3 some can have relatively normal radiographs.",1
4740,Method for contamination of filtering facepiece respirators by deposition of MS2 viral aerosols,"For example, in 2002 and 2003 , SARS caused over 8000 illnesses and 700 deaths, and there is still no adequate treatment .",1
4755,Method for contamination of filtering facepiece respirators by deposition of MS2 viral aerosols,"Therefore, development and validation of methods that are representative of human respiratory secretions is a necessary condition before one can realistically evaluate techniques for decontamination.",1
4760,Method for contamination of filtering facepiece respirators by deposition of MS2 viral aerosols,An infected human can be a source of large droplets generated by coughing and sneezing.,1
4765,Method for contamination of filtering facepiece respirators by deposition of MS2 viral aerosols,"Viruses in these droplets can aggregate with each other or be encased by the saliva component, both enhancing persistence of viability.",1
4775,Method for contamination of filtering facepiece respirators by deposition of MS2 viral aerosols,"MS2 infects only male Escherichia coli and is commonly used as a non-pathogenic surrogate for human pathogenic viruses , because of its similarity in resistance to antimicrobial agents and ease of preparation and assay .",1
4857,Method for contamination of filtering facepiece respirators by deposition of MS2 viral aerosols,Mucin at 0.3% was chosen for the artificial saliva in this study to match the protein content in human saliva.,1
4908,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,"It has been well established that the SARS-CoV-2 virus responsible for the Covid-19 pandemic transmits via respiratory droplets that are exhaled during talking, coughing, or sneezing.",1
4911,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,Expelled respiratory droplets from an average human being contain dissolved salt with a mass fraction of about 0.01 as well as various proteins and pathogens in varying concentrations.,1
4915,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,"8 In the context of the present Covid-19 pandemic, while the role of droplet nuclei and corresponding ""aerosol transmission"" route are not clear, 1 it is widely accepted that respiratory droplets are definitely a dominant vector in transmitting the SARS-CoV-2 virus.",1
4956,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,"The healthy person is denoted by H , and R represents a person who has recovered from Covid-19 infection and hence assumed to be immune from further infection, while X represents a person who dies due to Covid-19 infection.",1
4979,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,"Thus, k 2 and k 3 are purely determined by interaction between the virus and the human body.",1
5015,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,"25 At the inception of the respiratory event , the jet is assumed to have a velocity Uj ,0 = 10 m/s and a radius Rj ,0 = 14 mm-the average radius of human mouth.",1
5039,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,V. It is well documented in the literature that an average human exhales droplets in the range of 1 μm-2000 μm.,1
5110,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,"If the SARS-CoV-2 virus would remain active within the salt crystal, also known as droplet nucleus or aerosol, Covid-19 could spread by aerosol transmission in addition to that by droplets.",1
5144,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,"For example, while talking, an average human being will expel ∼600 droplets in a size range of 25 μm-50 μm, but this number goes upto ∼800 in the case of sneezing.",1
5148,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,The total volume of air expelled by a human being is estimated to be Vg ∼ 0.0005 m 3 .,1
5237,Physics of Fluids ARTICLE scitation.org/journal/phf Modeling the role of respiratory droplets in Covid-19 type pandemics,Respiratory flow ejected by human beings consists of a polydisperse collection of droplets.,1
5267,Critical levels of mask efficiency and of mask adoption that theoretically extinguish respiratory virus epidemics,The viability of aerosol viral particles has been demonstrated for SARS-CoV-1 and SARS-CoV-2 for the three hour duration of an experiment .,1
5270,Critical levels of mask efficiency and of mask adoption that theoretically extinguish respiratory virus epidemics,"With SARS, community wearing of masks when going out was associated with a 70% reduction in risk compared with never wearing a mask .",1
5334,Critical levels of mask efficiency and of mask adoption that theoretically extinguish respiratory virus epidemics,that the size of the influenza and SARS-CoV-1 viruses happen to coincide with the most-penetrating particle-size for N95 respirators.),1
5355,Critical levels of mask efficiency and of mask adoption that theoretically extinguish respiratory virus epidemics,The incubation period of the exposed compartment spreads the same flow of infections over a longer time period.,1
5388,Critical levels of mask efficiency and of mask adoption that theoretically extinguish respiratory virus epidemics,An exponential dose-response has been used to model the infection probability of SARS-CoV-1 .,1
5414,Critical levels of mask efficiency and of mask adoption that theoretically extinguish respiratory virus epidemics,"In SARS-CoV-1 was well modeled by an exponential dose-response, and the estimated doses for residents of an apartment complex where an outbreak occurred were typically less than one-half of the median-infective dose.",1
5471,Critical levels of mask efficiency and of mask adoption that theoretically extinguish respiratory virus epidemics,In a millionfold inactivation of SARS-CoV-2 was achieved on N95 masks using 15 minutes of dry heat at 92C.,1
5541,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,Severe acute respiratory syndrome coronavirus-2 continues to cause an international health crisis through coronavirus disease 2019 .,1
5544,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,Healthcare workers made up over 20% of all cases during the previous SARS-CoV-1 epidemic .,1
5545,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,"At the start of April 2020, over one million people had been confirmed infected with SARS-CoV-2.",1
5546,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,A healthcare worker infection rate as high as in the SARS-CoV-1 epidemic would involve enormous numbers of healthcare workers.,1
5560,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,"Infected human subjects produce a greater number of particles when coughing compared with healthy controls; furthermore, particles from infected patients contain viable virions .",1
5602,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,"In human influenza models, aerosol inoculation is associated with increased disease severity and lower respiratory tract infection, and may transmit infection even in a one-hundred-fold lower inoculum size .",1
5603,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,Air sampling studies in commercial aircraft and health centres during influenza season demonstrated significant numbers of viral genome copies within airborne particles.,1
5605,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,Medical students contracted SARS-CoV-1 despite being considerably over a meter away from the hospitalised index patient.,1
5607,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,An epidemiological study of SARS-CoV-1 using airflow modelling suggested that residents of a tower block were infected by airborne spread via a rising plume of contaminated air in a ventilator shaft .,1
5610,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,The SARS-CoV-2 virus uses the S-spike protein to bind to the angiotensin-converting enzyme-2 receptor.,1
5614,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,Viral SARS-CoV-2 RNA have also been isolated on a ceiling extractor fan in a patient is negative pressure room where no AGPs had been reported .,1
5643,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,"High -Moderate HCW, Healthcare worker; SARS, severe acute respiratory syndrome; CPR, cardiopulmonary resuscitation; RTLF, respiratory tract lining fluid.",1
5658,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,Human laboratory studies have shown significant unexplained heterogeneity in the respiratory particle output of individuals.,1
5666,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,The mechanisms of SARS-CoV-2 transmission are currently undetermined leaving a potential role for airborne infection .,1
5672,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,We observe an association between time in close proximity to SARS-CoV-1 patients requiring emergent respiratory therapy and increased staff transmission .,1
5682,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,"In the aftermath of the current pandemic, the exact mode of transmission may still remain controversial as was the case with SARS-CoV-1 and influenza.",1
5683,Airborne transmission of severe acute respiratory syndrome coronavirus-2 to healthcare workers: a narrative review,"Urgent further research is required to investigate SARS-CoV-2 transmission, risk factors and strategies to assure the safety of healthcare workers.",1
5685,Puff trains in speaking produce long-range turbulent jet-like transport potentially relevant to asymptomatic spreading of viruses,"The rapid spread of COVID-19, the disease caused by the virus SARS-CoV-2, highlights the lack of guidelines and mitigation strategies for reducing the impact of airborne viruses in the absence of a vaccine.",1
5693,Puff trains in speaking produce long-range turbulent jet-like transport potentially relevant to asymptomatic spreading of viruses,"Also, a recent editorial in the New England Journal of Medicine summarizes differences between SARS-CoV-1, which is primarily transmitted from symptomatic individuals by respiratory droplets after virus replication in the lower respiratory tract, and SARS-CoV-2, for which viral replication and shedding apparently occur most in the upper respiratory tract and do so even for asymptomatic individuals .",1
5694,Puff trains in speaking produce long-range turbulent jet-like transport potentially relevant to asymptomatic spreading of viruses,These differences were suggested to be at least one reason why public health measures that were successful for SARS-CoV-1 have been much less effective for SARS-CoV-2.,1
5712,Puff trains in speaking produce long-range turbulent jet-like transport potentially relevant to asymptomatic spreading of viruses,The typical human adult has a head with approximate radius 7 cm.,1
5860,Puff trains in speaking produce long-range turbulent jet-like transport potentially relevant to asymptomatic spreading of viruses,"It is apparent that the ""six-foot"" guideline in the United States ) to limit the propagation of SARS-CoV-2 should be treated as a rule of thumb for brief casual encounters.",1
5867,Puff trains in speaking produce long-range turbulent jet-like transport potentially relevant to asymptomatic spreading of viruses,"Obviously, much remains to be done for understanding the fluid mechanics associated with simple human activities, i.e., breathing and speaking.",1
5878,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,"Although the microbial world is rich in diversity, only a small portion of microbes represent a risk to human and animal health.",1
5881,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,"This is a brief review of airborne transmission of infectious agents, along with an assessment of available technologies for the decontamination of indoor air, with particular reference to human pathogenic viruses.",1
5887,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,"For example, epidemiologic evidence 5, 6 suggests that airborne particles of human norovirus, a major cause of acute gastroenteritis, may first be retained in the tonsillar region, with subsequent translocation to the gastrointestinal tract.",1
5889,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,7 The pandemic potential of human influenza viruses is related to their ability to spread by air.,1
5899,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,"16 Similar findings were obtained with other respiratory viruses: cytomegalovirus, 17 respiratory syncytial virus, 18 rhinovirus, 19 and the coronavirus responsible for the severe acute respiratory syndrome.",1
5908,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,Among the major knowledge gaps in the aerobiology of human pathogens is the lack of understanding of size distribution of airborne particles carrying viable infectious agents.,1
5913,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,"25 However, their potential as surrogates in the study of aerobiology of human pathogenic viruses remains underexplored, despite their common structural similarities with eukaryotic viruses.",1
5915,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,The phage capsids also are of a variety of sizes and shapes reflective of human pathogenic viruses.,1
5945,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,"35, 36 The influence of RH and air temperature on phages used as surrogates for human pathogenic viruses was assessed in the laboratory using the rotating aerosol chamber.",1
6001,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,Indoor air is increasingly being recognized as a vehicle for a variety of human pathogens.,1
6004,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,"The study of human pathogens in air continues to present major challenges, which include the following: 1.",1
6011,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,Surrogate microbes often used to study the aerobiology of human pathogens may be unsuitable for this purpose because of their inability to withstand aerosolization and remain viable in air.,1
6013,Assessing microbial decontamination of indoor air with particular focus on human pathogenic viruses,Many attributes of bacteriophages make them attractive as surrogates for the study of airborne human pathogenic viruses.,1
6030,Cost-effectiveness analysis of N95 respirators and medical masks to protect healthcare workers in China from respiratory infections,The aim of this present study is to compare the cost-effectiveness of respirator and mask interventions in HCWs using data from two large clinical trials conducted in Beijing hospitals .,1
6049,Cost-effectiveness analysis of N95 respirators and medical masks to protect healthcare workers in China from respiratory infections,"As the models supplied in Trial 1 had been discontinued for China by the following season, different models of the same respirator and mask types were supplied in Trial 2.",1
6054,Cost-effectiveness analysis of N95 respirators and medical masks to protect healthcare workers in China from respiratory infections,The only out-of-pocket costs included were the costs of medications and outpatient visits to healthcare centres/fever clinics and emergency wards for CRI.,1
6085,Cost-effectiveness analysis of N95 respirators and medical masks to protect healthcare workers in China from respiratory infections,"Indirect costs, in terms of productivity loss due to HCWs taking leave for a CRI episode, were estimated using the human capital approach .",1
6117,Cost-effectiveness analysis of N95 respirators and medical masks to protect healthcare workers in China from respiratory infections,The higher attack rate in Trial 2 was most likely due to the more active influenza season observed in the 2009/10 influenza season .,1
6118,Cost-effectiveness analysis of N95 respirators and medical masks to protect healthcare workers in China from respiratory infections,The incidence and severity of CRI cases which occur in any given year will vary in accordance with the transmissibility and pathogenicity of the annual influenza strains that are circulating during that season.,1
6149,Cost-effectiveness analysis of N95 respirators and medical masks to protect healthcare workers in China from respiratory infections,The data used in this study that were not published in the Beijing mask/ respirator HCW clinical trials were obtained from the researchers who led these studies.,1
6153,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"KEYWORDS COVID-19, MS2 phage, N95, SARS-CoV-2, disinfection, respirator, reuse, sterilization S ince the initial cases in Wuhan, China, in late December 2019, the coronavirus disease 2019 pandemic, caused by the novel severe acute respiratory syndrome coronavirus 2 virus, has resulted in more than 5.5 million infections and 350,000 deaths worldwide .",1
6168,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"To assess decontamination, we utilized the Escherichia coli MS2 bacteriophage as a highly conservative surrogate for severe acute respiratory syndrome coronavirus 2 .",1
6170,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"To address the shortage of N95 respirators that are essential to keep health care workers protected from SARS-CoV-2, we set out to identify an effective method of N95 decontamination.",1
6171,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"Our goal was to find a decontamination method accessible to all practitioners in our distributed health care network, using MS2 phage as a model for SARS-CoV-2.",1
6172,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"Like SARS-CoV-2, the MS2 phage is a positive-sense, single-stranded RNA virus.",1
6173,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"Unlike SARS-CoV-2, the MS2 phage lacks a lipid envelope, making it more resistant to disinfection.",1
6233,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,Recent work has demonstrated that SARS-CoV-2 can survive on surfaces for up to 72 h .,1
6261,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,The MS2 bacteriophage was used as a model of SARS-CoV-2 in this study.,1
6263,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"Importantly, MS2, similar to SARS-CoV-2, is a positive-sense single-stranded RNA virus.",1
6266,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"SARS-CoV-2, in contrast, is a lipid-enveloped virus, making it more susceptible to disinfection methods.",1
6268,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,These differences were highlighted in our present study by observation of complete resistance of MS2 to dry heat inactivation at 105°C for 60 min compared with previously reported complete inactivation of SARS-CoV-2 by 70°C dry heat treatment for the same duration .,1
6269,Microwave-Generated Steam Decontamination of N95 Respirators Utilizing Universally Accessible Materials,"Therefore, the substantial reduction in viable MS2 by microwave steam decontamination gives confidence in an appropriate safety margin for SARS-CoV-2 decontamination and suggests the additional benefit of disinfection of other viruses that may also contaminate respirators during reuse.",1
6341,"Protection of Upper Respiratory Tract, Mouth and Eyes","• When in close contact with patients who are in an infection-prone situation, for example, during operations and patients with compromised immune system.",1
6427,"Protection of Upper Respiratory Tract, Mouth and Eyes",Eye protection is always used when there is a risk of splashing of human biological material to the eyes and for protection against highly infectious diseases.,1
6468,"Protection of Upper Respiratory Tract, Mouth and Eyes",Many human pathogenic bacteria and viruses invade via upper and lower respiratory tract .,1
