,Title,Sentence,Useful
14114,Effects of human activities on concentrations of culturable bioaerosols in indoor air environments,Detailed mechanisms for the relationship between bacterial bioaerosol concentrations and human activities can be studied in future work.,1
14494,Rapid detection of taxonomically important fatty acid methyl ester and steroid biomarkers using in situ thermal hydrolysis/methylation mass spectrometry (THM-MS): implications for bioaerosol detection,"For comparison, five known human pathogenic bacteria were included in the analysis.",1
14563,Rapid detection of taxonomically important fatty acid methyl ester and steroid biomarkers using in situ thermal hydrolysis/methylation mass spectrometry (THM-MS): implications for bioaerosol detection,"These two media were inoculated separately, one with feline enteric coronavirus , and the other with Venezuela Equine Encephalitis .",1
14634,Rapid detection of taxonomically important fatty acid methyl ester and steroid biomarkers using in situ thermal hydrolysis/methylation mass spectrometry (THM-MS): implications for bioaerosol detection,This human pathogen exhibits a unique profile featuring an unusual amount of long-chain fatty acids consisting of 20 or more carbon atoms.,1
14756,Municipal waste incineration fly ashes: from a multi-element approach to market potential evaluation,"Due to FAs' potential adverse impact on human health and the environment, first scientific studies were primarily focused on pollutants' release .",1
14981,Send Orders for Reprints to reprints@benthamscience.ae Active Targeted Drug Delivery for Microbes Using Nano-Carriers,"In modern life, human are always threaten by infectious diseases .",1
14985,Send Orders for Reprints to reprints@benthamscience.ae Active Targeted Drug Delivery for Microbes Using Nano-Carriers,Virus could cause various diseases including human immunodeficiency virus and influenza .,1
15045,Send Orders for Reprints to reprints@benthamscience.ae Active Targeted Drug Delivery for Microbes Using Nano-Carriers,"In hence, length of branches carrying a ligand and the number of ligands per siRNA HIV Blocking HIV viral entry and reducing infection siRNA HIV Reducing 60% expression levels of CXCR4 FMDV peptides FMDV Showing immunogenicity and eliciting antibody response FMDV peptides FMDV Enhancing significantly the virus neutralizing antibody titers *HIV: Human immunodeficiency virus; FMDV: Foot-and-mouth disease virus nano-carriers should be considered .",1
15054,Journal Pre-proofs A review of producing renewable aviation fuels from the gasification of bio- mass and residual wastes A review of producing renewable aviation fuels from the gasification of biomass and residual wastes,"Prior to the coronavirus, the annual consumption of aviation fuels was around 343 billion litres, of which only 0.015 billion litres were derived from renewable sources.",1
15504,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,The operation of health care facilities in emergency settings as well as under routine conditions where patients are excreting highly infectious bacterial or viral pathogens is known to result in the production of pathogen-laden human excreta.,1
15506,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"In the US and many other high-income countries with presumably adequate treatment facilities, human faecal waste and other potentially infectious bodily fluids from healthcare facilities can be discharged directly into local sewage systems.",1
15507,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"In situ pre-treatment of such human waste is sometimes encouraged under certain conditions such the introduction of high risk diseases and their pathogens into the population, such as cholera , typhoid fever , Ebola .",1
15509,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"However, the efficacy of existing protocols for in situ inactivation of pathogens in human faecal waste by physico-chemical disinfection processes is uncertain, especially in raw faecal matter and high strength wastewater , hydrated lime, peracetic acid , alcohol , phenolic substances , anionic detergents , and quaternary ammonium compounds, such as benzalkonium chloride and cetylpyridinium chloride , are the main disinfectants currently used in health care settings.",1
15544,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"Recent years have shown emerging numbers of outbreaks associated with enveloped viruses such as Ebola virus , Coronaviruses such as SARS or viruses associated with the Middle Eastern Respiratory Syndrome .",1
15545,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,Their high persistence towards disinfection methods coupled with their low infectious dose and high numbers of infectious viruses excreted with human waste lead required biosafety facilities of levels 3 or 4 to safely handle them.,1
15546,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"Therefore, enveloped bacteriophages φ6 are currently discussed as suitable surrogates due to several of their advantageous characteristics such as the non-human pathogenic nature of both φ6 and P. syringae, their bacterial host which allows their handling under bio safety level 1 .",1
15549,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"indicates that even though φ6 shows behavioural similarities to enveloped enteric viruses of the highest public health relevance, certain limitations in regards of their persistence towards temperature and their decay rate in deionized and natural waters exist.",1
15551,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"Therefore, a highly microbially contaminated ""High-Risk Human Faecal Waste "" matrix was created by mixing 3 parts hospital sewage and 1 part donated raw human faeces .",1
15610,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,Experimental procedures for neutralization trials using the human faecal waste matrix The confirmatory neutralization trials with the faecal waste matrix were analogous to the experiments performed with PBS and a flow diagram of the methods and conditions are presented in Fig.,1
15651,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"In situ chemical disinfection of human faecal waste in healthcare facilities shows promise as an effective barrier against pathogens, thus contributing to adequate infection prevention and control .",1
15652,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"Recent studies on best practice to perform rapid in situ chemical disinfection of human sewage and faecal wastes in healthcare settings have utilized different established and routinely used disinfectants such as chlorine bleach, hydrated lime, alcohol or phenol-based substances, anionic detergents and quaternary ammonium compounds, such as BNZ and cetylpyridinium chloride, under different use conditions of exposure time and disinfectant concentrations in varied waste matrices.",1
15665,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"an adaptable, effective and scalable protocol for the chemical neutralization of any candidate chemical disinfectant when testing and optimizing its performance efficacy in high strength human faecal waste matrices using a microbial bioassay system in the absence of a reliable and available method to analyse disinfectant residual after attempted chemical neutralization .",1
15678,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,"In the experimental faecal waste matrix consisting of a 1 + 3 mixture of human faeces and raw hospital sewage as a ""worst case"" human waste sample, more effective neutralization performance was achieved progressively with increased concentrations of neutralizer added, as documented by increased bacterial growth When the experimental conditions were tested using an indicator virus in the faecal waste matrix, results indicated that a 20:80 v/v mixture of Tween 80 ® / Soy Lecithin successfully neutralized BNZ and allowed the enveloped bacteriophages φ6 as a pathogen indicator virus to infect the P. syringae host.",1
15684,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,This protocol attempts to serve as a general methodology to be applied for chemical neutralization disinfectant chemicals in studies investigating disinfection of highly oxidizable human faecal waste and other liquid samples in many contexts of health care or emergency response settings.,1
15686,A bioassay-based protocol for chemical neutralization of human faecal wastes treated by physico-chemical disinfection processes: A case study on benzalkonium chloride,The protocols that are currently available for disinfection testing of healthcare biocides are not adequately representative of the kinds of human waste samples and conditions addressed by this study.,1
16425,One-pot synthesis of glycyrrhetic acid polyglycosides based on grafting-from method using cyclic sulfite,"2 The synthetic studies of the structural analogues have been considerably investigated from the viewpoint of structure-activity relationship, because compound 1 exhibits unique bioactivities including anti-inflammatory, 3 antiulcer, 4 hypolipidemic, 5 antiviral against human immunodeficiency virus type 1 and severe acute respiratory syndrome -associated coronavirus, 6 and interferon-inducing activities.",1
16485,One-pot synthesis of glycyrrhetic acid polyglycosides based on grafting-from method using cyclic sulfite,"The additional minor peaks attributed to the polymers initiated by a trace of H 2 O were barely detectable in the spectrum, indicating the important role of MS 3A as a dehydrator.",1
16784,One-dimensional nanostructures for electronic and optoelectronic devices,"The development of microelectronic industry greatly improves human beings' lives, and the rapid miniaturization of electronics to the submicron scale has led to remarkable advances in computing power and reducing costs.",1
16994,Antibacterial performance of a novel photocatalytic-coated cordierite foam for use in air cleaners,"During the past decade, airborne diseases, such as severe acute respiratory syndrome , which first broke out in China in 2003 , and the epidemic of influenza which spread globally in 2009 , have seriously threatened human health.",1
17155,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"Nowadays, 50 years after Feyman is lecture, nanotechnology has emerged at the forefront of science and technology developments and nanomaterials have found a wide range of applications in different aspects of human life.",1
17208,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"Natural and anthropogenic nanoparticles gain access into the human body through the main ports of entry including the lungs, the skin, or the gastrointestinal tract.",1
17218,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"For example, fullerene particles suspended in water are characterized by antibacterial activity against Escherichia coli and Bacillus subtilis and by cytotoxicity to human cell lines .",1
17219,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,Single multiwalled carbon nanotubes are also toxic to human cells .,1
17232,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,The effects of nanoparticles on the immune system are still unclear.,1
17233,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"Although the reticuloendothelial system is able to eliminate nanoparticles, several toxicological studies have suggested that nanoscale particles' interaction with the defense activities of immune cells can change their antigenicity and stimulate and/or suppress immune responses.",1
17243,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"In the pioneering report on the non-human toxicity of fullerene, Eva Oberdörster observed that manufactured nanomaterials can have negative impacts on aquatic organisms.",1
17268,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"As demonstrated in this book, quantitative structure-activity relationship methods can play an important role in both designing new products and predicting their risk to human health and the environment.",1
17385,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"Unfortunately, it is extremely difficult to fulfill all of these principles for SARs applicable to nanomaterials.",1
17393,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,have proposed two rankings of cytotoxicity of seven oxide nanoparticles based on the in vitro study of human and rodent cells.,1
17394,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"The rankings were as follows: Fe 2 O 3 ≈asbestos > ZnO > CeO 2 ≈ZrO 2 ≈TiO 2 ≈Ca 3 2 and ZnO > asbestos≈ZrO 2 > Ca 3 2 ≈Fe 2 O 3 ≈CeO 2 ≈TiO 2 , respectively, for human and rodent cells.",1
17395,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,"In another paper by the same research group, the authors have found that for four metal nanoparticles -namely, TiO 2 , Fe 2 O 3 , Mn 3 O 4 , and Co 3 O 4 -the chemical composition was the main factor determining the formation of reactive oxygen responsible for toxicity toward human lung epithelial cells .",1
17454,NANOMATERIALS -THE NEXT GREAT CHALLENGE FOR QSAR MODELERS,published two papers presenting QSAR-based design of novel inhibitors of human immunodeficiency virus type 1 aspartic protease .,1
17525,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"16 Microneedle technologies for sustained drug delivery has long been recognized as a highly immune reactive tissue containing an abundance of antigen-presenting cells and immunocompetent cells, especially within the epidermal and dermal skin layers.",1
17569,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"DNA vaccines have many potential benefits, but have failed to generate robust immune responses in humans.",1
17570,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"36 DeMuth et al 37 reported an approach for rapid implantation of vaccine-loaded polymer films carrying DNA, immune-stimulatory RNA, and biodegradable polycations using microneedles coated with releasable polyelectrolyte multilayers that promoted local transfection and controlled the persistence of DNA and adjuvants in the skin from days to weeks, with kinetics determined by the film composition.",1
17571,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"These ""multilayer tattoo"" DNA vaccines induced immune responses against a model HIV antigen comparable to electroporation in mice, enhanced memory T-cell generation, and elicited 140-fold higher gene expression in nonhuman primate skin than intradermal DNA injection, indicating the potential of this strategy for enhancing DNA vaccination .",1
17572,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"Marc Pearton et al 38 proved that the pDNA-coated microneedles facilitated reporter-gene expression in viable human skin, whilst the efficiency of gene expression from coated microneedles will depend upon suitable DNA loading, efficient and reproducible skin puncture, and rapid in situ dissolution of the plasmid at the site of delivery.",1
17603,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"31 DNA vaccines have been intensively studied because of potential advantages, such as ease of good-manufacturingpractice production, lack of antivector immunity, and the capability to promote both cellular and humoral immune responses.",1
17604,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"46, 47 Since the discovery 48 that genetically engineered DNA can be delivered in vaccine form and elicit an immune response, there has been much progress in understanding the basic biology of this platform.",1
17606,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"53, 54 Microneedle application is promising in promoting local transfection and controlling the persistence of DNA and adjuvants in the skin from days to weeks to function as an optimal strategy for safe, reproducible, and pain-free DNA vaccination.",1
17607,Dissolving and biodegradable microneedle technologies for transdermal sustained delivery of drug and vaccine,"For therapeutic proteins, preservation of protein structure during manufacture, storage, and use is considered even more important than for vaccines, and unwanted immunogenicity can lead to total loss of the therapeutic effect of a protein by neutralizing antibodies, and may even lead to depletion of endogenous proteins or breaking the immune tolerance to self-antigens.",1
17706,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"Methods: In the design of Human-Computer Interfaces, it is important to consider the capacities and limitations of both the computer system and the human operator.",1
17717,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,Recent theories of perceptual integration inform us that the design of our displays need careful consideration of the capacities and constraints of the human visual and cognitive faculties.,1
17718,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"Furthermore, in order to assess the usability of these enhanced systems objectively, we must make use of methodologies from human-computer interface design, perceptual testing, and visual-motor paradigms from experimental psychology.",1
17786,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"This condition has been linked to mortality and morbidities including retinopathy of prematurity, osmotic diuresis, reduced immune system performance and sepsis.",1
17812,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,Clinical trials of this model are in progress.,1
17830,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,Cancer occurs when the cell dividing mechanism which controls the growth of cell in human body is damaged.,1
17842,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"Conclusions: Findings of this study are not means to replace human expert, but an approach towards improving the cancer spread prediction and can be used as a decision support tool in cancer management.",1
17890,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"When converting patient CT data into a voxelised format suitable for MC simulations, however, it is common to simplify the assignment of electron densities so that the complex tissues existing in the human body are categorized into a few basic types.",1
17931,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"Given the flexibility of the human body, this is no trivial task.",1
18033,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"While there is a significant push to move from research in laboratories to actual clinical practice, there is also a similar movement to test human applications on animal models.",1
18319,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"Whilst none of these ideas has yet reached clinical trials, all of them are showing significant promise.",1
18366,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,Methods: Two cell lines of differing radiosensitivity were examined; human melanoma and non-small cell lung cancer .,1
18401,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,Methods: Over the past 2 years there has been an increasing interest in using advanced technology in clinical trials.,1
18404,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,Clinical trial participation is often seen as an additional burden on an already busy clinic however clinical trials are necessary to confirm new treatments are superior to conventional therapies and trial QA is necessary to ensure trial results are valid and can be translated to every clinic.,1
18407,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"Significant physics involvement in developing an IMRT credentialing program will now enable Australasian trials to include IMRT techniques and with the success of this group comes the enthusiasm to develop a wider portfolio of credentialing programs for other advanced technologies such as IGRT, advanced imaging techniques, motion management, stereotactic techniques and brachytherapy which provides physicists with the opportunity to become involved in clinical trials and access the support of other centres in introducing new technologies or streamlining existing processes.",1
18411,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"Conclusion: Increasing interest in including advanced technology in clinical trials provides an ideal opportunity to validate their efficacy, provide support and assistance to centres introducing new techniques and confirm through audit processes, appropriate implementation.",1
18412,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,Physics support in developing credentialing programs and advancement of tools to verify 3D treatment plan review now confirms Australasian clinical trials meet International standards in quality control.,1
18415,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"In October 2007, under the auspices of the Trans-Tasman Radiation Oncology Group , an IMRT working group was established with the aim of developing an IMRT credentialing program for TROG clinical trials.",1
18416,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"The working group identified several key areas of the clinical trials process that required further development to accommodate the use of IMRT, these included a facility questionnaire, trial protocol template, benchmarking exercises and the treatment plan review process.",1
18417,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,The benchmarking component of clinical trials QA will be discussed in detail.,1
18419,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,"The additional QA measures imposed on each trial utilising IMRT must be robust, reasonable, achievable and consistent with the current clinical trials environment that exists in Australia and New Zealand.",1
18420,A VIRTUAL REALITY ENVIRONMENT TO GUIDE MINIMALLY-INVASIVE INTRA-CARDIAC PROCEDURES RADIOTHERAPHY IGRT 4D CT: CURRENT STATUS AND FUTURE DIRECTIONS EVALUATION OF CONE BEAM CT DATA FOR DOSE CALCULATION IN ADAPTIVE PLANNING PERFORMANCE OF USING MV-CBCT IMAGES FOR 3DCRT PLANNING ON CMS XIO 3D PLANNING SYSTEM IMPROVEMENT OF SETUP ACCURACY IN IRRADIATION OF PROSTATE CANCER USING IGRT,IMRT is already being used in clinical trials.,1
