,Title,Sentence,Useful
2807,Deep Learning-based Detection for COVID-19 from Chest CT using Weak Label,"The combination of epidemiologic features , clinical signs and symptoms, chest CT, laboratory findings and real-time RT-PCR for SARS-CoV-2 nucleic acid testing is used for the final identification of COVID-19.",1
2942,Acute Pulmonary Embolism in COVID-19 Patients on CT Angiography and Relationship to D- Dimer Levels,All patients with pulmonary CT angiography were evaluated for reverse transcriptase polymerase chain reaction results for SARS-CoV-2.,1
2955,Acute Pulmonary Embolism in COVID-19 Patients on CT Angiography and Relationship to D- Dimer Levels,High values of d-dimer could be related to a higher activation of blood coagulation in COVID-19 patients secondary to a systemic inflammatory response syndrome -or as a direct consequence of the SARS-CoV-2 itself.,1
2970,Rapidly progressive COVID-19 viral pneumonia: a report of two patients with a focus on imaging findings,"The patient was put under supervision, and the molecular assay was done to determine SARS-CoV-2 infection.",1
2998,Rapidly progressive COVID-19 viral pneumonia: a report of two patients with a focus on imaging findings,"Since the emergence of the novel coronavirus, much attention has been given to its clinical course and clinical manifestations such as the previous coronavirus pandemics .",1
3016,End-to-end automatic differentiation of the coronavirus disease 2019 (COVID-19) from viral pneumonia based on chest CT,Coronavirus disease 2019 pneumonia infections continue to increase in China and worldwide.,1
3026,End-to-end automatic differentiation of the coronavirus disease 2019 (COVID-19) from viral pneumonia based on chest CT,"Additionally, clinical practice has demonstrated no abnormality in the CT images of some COVID-19 patients, thus increasing the difficulty of diagnosing new coronavirus pneumonia infections in patients .",1
3099,End-to-end automatic differentiation of the coronavirus disease 2019 (COVID-19) from viral pneumonia based on chest CT,"For the diagnosis of severe coronavirus disease 2019 pneumonia, we proposed an end-to-end automatic differentiation Although the RT-PCR test is the standard for the clinical diagnosis of COVID-19 infections, several limitations apply to its application .",1
3156,End-to-end automatic differentiation of the coronavirus disease 2019 (COVID-19) from viral pneumonia based on chest CT,Ethics approval All procedures performed in this study involving human participants were in accordance with the ethical standards of the institutional and national research committee and with the 1964 Helsinki declaration and its later amendments or comparable ethical standards.,1
3165,Dynamic evolution of COVID-19 on chest computed tomography: experience from Jiangsu Province of China,"At the end of 2019, an outbreak of a highly contagious viral pneumonia was reported in Wuhan, China, and the causative agent was confirmed to be a novel coronavirus, termed as COVID-19 by the World Health Organization .",1
3169,Dynamic evolution of COVID-19 on chest computed tomography: experience from Jiangsu Province of China,"According to the 5th edition of diagnosis and treatment standards for novel coronavirus pneumonia published by the Chinese National Health Commission, CT examination is one of the three main diagnostic criteria.",1
3244,Dynamic evolution of COVID-19 on chest computed tomography: experience from Jiangsu Province of China,"Severe cases tended to be older; had a shorter incubation period; had more comorbidities, abnormal blood cell counts, abnormal inflammatory biomarkers, and liver dysfunction; and experienced more serious adverse events.",1
3259,Dynamic evolution of COVID-19 on chest computed tomography: experience from Jiangsu Province of China,"Although our understanding of the pathological mechanisms and effects of this specific novel coronavirus is limited, there is some evidence to explain the underlying causes of these radiological manifestations.",1
3262,Dynamic evolution of COVID-19 on chest computed tomography: experience from Jiangsu Province of China,"As SARS and COVID-19 are both caused by coronavirus, it is possible that some of their pathological process overlap .",1
3274,Dynamic evolution of COVID-19 on chest computed tomography: experience from Jiangsu Province of China,It should be avoided to overstate the role of AI in the diagnosis of COVID-19.,1
3300,CT image of novel coronavirus pneumonia: a case report,Detection of 2019 novel coronavirus by real-time RT-PCR was positive.,1
3305,CT image of novel coronavirus pneumonia: a case report,2019-ncov is a kind of virus which has homologous recombination between bat coronavirus and unknown source coronavirus.,1
3315,CT image of novel coronavirus pneumonia: a case report,"Based on past experience in the treatment of SARS and MERS, some antiviral drugs such as Lopinavir and Ritonavir may play a positive effect in the treatment of NCP patients, while the curative effect still needs further research .",1
3319,CT image of novel coronavirus pneumonia: a case report,Ethical statement All procedures performed in studies involving human participants were in accordance with the ethical standards of the institutional and/or national research committee and with the 1964 Helsinki Declaration and its later amendments or comparable ethical standards.,1
3327,Ultra-High-Resolution CT Follow-Up in Patients with Imported Early-Stage,"An outbreak of mystery pneumonia suggesting inter-human transmission has been reported in Wuhan, China since December 2019 .",1
3328,Ultra-High-Resolution CT Follow-Up in Patients with Imported Early-Stage,"The novel infectious disease, currently known as coronavirus disease 2019 , has spread rapidly and become a global pandemic .",1
3329,Ultra-High-Resolution CT Follow-Up in Patients with Imported Early-Stage,Severe acute respiratory syndrome was the first emerging infectious disease of the new century caused by coronavirus with a tremendous threat and a high case-fatality rate of approximately 10% .,1
3384,Ultra-High-Resolution CT Follow-Up in Patients with Imported Early-Stage,"The 2019 novel coronavirus, also known as SARS-CoV-2, is a new sub-type of subfamily Coronavirinae with genetic similarity to bat-like SARS coronavirus .",1
3441,Journal Pre-proof Recommendations for coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience Recommendations for Coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience,"J o u r n a l P r e -p r o o f Coronavirus disease 2019 , caused by the severe acute respiratory syndrome coronavirus 2 , was first reported in Wuhan, China .",1
3444,Journal Pre-proof Recommendations for coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience Recommendations for Coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience,"Individuals with CT signs of pneumonia are recommended for quarantine while RT-PCR is performed in conjunction with a thorough medical evaluation to accurately diagnose COVID-19 .With the sharply increasing demand for CT examination, radiology departments are at high risk site for cross infection with SARS-Cov-2.",1
3454,Journal Pre-proof Recommendations for coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience Recommendations for Coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience,One important measure for prevention of SARS-Cov-2 transmission within the radiology department is to reduce the fever patient is stay within the department as much as possible.,1
3458,Journal Pre-proof Recommendations for coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience Recommendations for Coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience,We recommend dedicated CT scanners for examination of patients suspected or confirmed to have SARS-CoV-2 infection.,1
3473,Journal Pre-proof Recommendations for coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience Recommendations for Coronavirus disease (COVID-19) prevention and infection control in the radiology department: Chinese experience,"SARS-Cov-2 can be inactivated by ultraviolet light, high temperature , conventional disinfectants such as 75% alcohol, chlorine containing disinfectants, and peracetic acid .",1
3574,Review of targeted therapy in chronic lymphocytic leukemia: what a radiologist needs to know about CT interpretation,Ofatumumab has been evaluated in clinical trials of elderly CLL patients.,1
3607,Review of targeted therapy in chronic lymphocytic leukemia: what a radiologist needs to know about CT interpretation,Idelalisib is associated with several immune-mediated toxicities which are worthy of discussion.,1
3613,Review of targeted therapy in chronic lymphocytic leukemia: what a radiologist needs to know about CT interpretation,"The multiple, potentially severe immune-mediated toxicities associated with this medication are delineated in a black box warning, for serious diarrhea, colitis, intestinal perforation, b a Fig.",1
3623,Review of targeted therapy in chronic lymphocytic leukemia: what a radiologist needs to know about CT interpretation,"In the phase 1 first in human studyin patients with relapsed or refractory CLL, most of whom had received multiple prior therapies and many of whom had del , 116 patients received venetoclax.",1
3668,"Differences of clinical and imaging findings in multiple generations of secondary COVID-19 infection in Xi'an, China","Since its discovery in Wuhan in Nov. 2019, the coronavirus disease 2019 has continued to spread rapidly to China and worldwide .",1
3670,"Differences of clinical and imaging findings in multiple generations of secondary COVID-19 infection in Xi'an, China",WHO therefore have made the assessment that COVID-19 can be characterized as a pandemic and seems to be more transmissible than MERS and SARS .,1
3775,"Differences of clinical and imaging findings in multiple generations of secondary COVID-19 infection in Xi'an, China","It has the functions of phagocytosis and elimination of pathogens, and participates in immune reactions.",1
3776,"Differences of clinical and imaging findings in multiple generations of secondary COVID-19 infection in Xi'an, China","After phagocytosis of antigens, it carries the antigenic determinants to lymphocytes to induce specific immune responses of lymphocytes .",1
3777,"Differences of clinical and imaging findings in multiple generations of secondary COVID-19 infection in Xi'an, China","Thus, we postulated that there are differences in body inflammation and immune status between the three generations, which may be related to the patient is individual heterogeneity.",1
3814,"Differences of clinical and imaging findings in multiple generations of secondary COVID-19 infection in Xi'an, China",Measures for public and individuals to reduce or prevent transmission should be reinforced in populations at risk in the next stage.,1
3817,"Differences of clinical and imaging findings in multiple generations of secondary COVID-19 infection in Xi'an, China",Measures to reduce or prevent transmission should be reinforce in older people with comorbidity who are at higher risk of getting COVID-19 infections in second-and third-generation.,1
3833,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,Since the first recognition of a pneumonia of unknown etiology in Wuhan severe acute respiratory syndrome coronavirus 2 has rapidly spread around the world .,1
3840,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,A further diagnostic option is the detection of antibodies directed against SARS-CoV-2 epitopes in patients sera 11 .,1
3845,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,A close relative of the patient was only recently diagnosed to be SARS-CoV-2 positive.,1
3848,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,We suspected COVID-19 pneumonia and performed a chest CT scan as well as a nasopharyngeal swab for SARS-CoV-2 PCR testing .,1
3850,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,SARS-CoV-2 PCR came up with a negative result.,1
3859,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,We therefore collected another nasopharyngeal swab as well as a qualified sputum sample for SARS-CoV-2 PCR testing.,1
3865,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,"At day 14, we collected patient is serum for SARS-CoV-2 antibody detection and a specimen from lower respiratory tract for PCR.",1
3866,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,"Again, the PCR was negative for SARS-CoV-2.",1
3867,Accepted Article Diagnosis of COVID-19 pneumonia despite missing detection of viral nucleic acid and initially inconspicuous radiologic findings,"However, the serologic testing by an anti-SARS-CoV-2 IgG and IgA ELISA , came up with a highly positive ratio for both, IgG and IgA.",1
3874,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"As of April 5th, 2020, more than 1.200.000 confirmed SARS-CoV-2 cases have been reported globally.",1
3876,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"The SARS-CoV-2 can manifest principally as severe pneumonia, Acute Respiratory Distress Syndrome , and Multiple-Organ Failure , which can lead to death.",1
3877,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"The SARS-CoV-2 can be transmitted from human to human through respiratory droplets, contact, and even fecal-oral transmission .",1
3878,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"Imaging plays an important role in the diagnosis and management of SARS-CoV-2, in particular in the case of pneumonia.",1
3880,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"Typical CT feature is the bilateral distribution of ground-glass opacities with or without consolidation in posterior and peripheral areas of lungs, as the cardinal hallmark of SARS-CoV-2 .",1
3883,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,However limited information exists regarding chest X-ray imaging findings of SARS-CoV-2 lung infection .,1
3884,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"Overall, due to the increasing number of reported cases of SARS-CoV-2 infection, radiologists encounter more frequently patients in the emergency setting.",1
3885,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,The goal for the radiological emergency department is to quickly undertake the diagnosis and the evaluation of patients with suspected SARS-CoV-2 and provide frontline diagnosis and confirmation of the disease.,1
3887,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"The objective of our study is to describe and characterize the key findings on chest X-ray in RT-PCR SARS-CoV-2 positive patients from Lombardy, a North Region of Italy, to further help clinicians in the initial screening of patients and to familiarize the radiologists and clinical teams with the imaging manifestations of this new outbreak.",1
3890,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"From March 1st, 2020, until March 24th, 2020, a total of 468 patients with consecutively laboratory-confirmed SARS-CoV-2 admitted at to two different emergency department were enrolled.",1
3891,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,The diagnosis of SARS-CoV-2 was determined with at least two positive results of the RT-PCR assay.,1
3907,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,A total of 468 patients were RT-PCR positive for SARS-CoV-2.,1
3928,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,Viruses are a common cause of respiratory infection and the early detection and efficient control of the route of transmission is still the most effective way to fight the SARS-CoV-2 outbreak.,1
3929,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"To date, the spread of SARS-CoV-2, according to WHO, is considered nowadays pandemic, having affected more than 100 countries all over the World .",1
3931,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"According to WHO guidelines, diagnostic testing for SARS-CoV-2 is fundamental, in particular, to avoid transmission, track the epidemiology, and, finally, manage patients correctly.",1
3932,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"On the other hand, due to the large number of cases suspected for SARS-CoV-2 infection, laboratory detection is time-consuming and may not be quickly available for all people with suspected infection, with a time interval between 2 hours and 2 days.",1
3936,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"This paper investigates chest X-ray findings in SARS-CoV-2 patients, to increase confidence with common imaging manifestations of the disease.",1
3937,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,We evaluated and analyzed the radiographic characteristics of 468 patients with SARS-CoV-2 pneumonia from the Emergency Radiology Unit of two tertiary and regional hospitals in Lombardy.,1
3938,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,In our study SARS-CoV-2 primarily manifested as interstitial and alveolar opacities.,1
3943,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"In our series, lung lesions typically tend to have a peripheral distribution , a bilateral and multifocal involvement , with a lower lung prevalence , similar to SARS and MERS imaging.",1
3944,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"Moreover, we found out that consolidation is statistically associated with age >60 years old and not associated with symptoms onset , and, consistently with previous studies, SARS-CoV-2 was more often found in men than in women .",1
3947,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"Early radiologic investigations consistently reported that the typical SARS-CoV-2 pneumonia CT findings were bilateral ground-glass opacities and consolidation with a peripheral distribution, as reported by Yoon et al.",1
3960,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"To support this, Miao et al demonstrated that the presence of diffuse ground-glass opacities could be useful in the identification and differential diagnosis of SARS-CoV-2-related pneumonia, allowing to alert clinicians for prompt treatment and repeat the RT-PCR test until the end of the incubation.",1
3961,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"Zhao et al , by evaluating a cohort of 101 patients, established that patients with confirmed SARS-CoV-2-related pneumonia showed typical imaging features that could be helpful in early screening of highly suspected cases.",1
3962,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"Moreover, according to Fang et al , the sensitivity of chest CT was statistically greater than RT-PCR , encouraging the use of CT as a screening test in patients with clinical and epidemiological features compatible with SARS-CoV-2 infection.",1
3965,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,"Finally, even if different studies evaluated the role of CT as a routine imaging modality for diagnosis or screening, the use of CT is rather complex, especially in the Emergency Department, first of all, due to time-consuming decontamination procedures to be completed in the CT room among different patients .",1
3979,Chest X-ray features of SARS-CoV-2 in the emergency department: a multicenter experience from northern Italian hospitals,The most frequent abnormalities at chest CT in a patient with known Sars-Cov-2 infections are ground-glass opacities and consolidations.,1
3986,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"In the past few months, the global world has witnessed an epidemic of a new respiratory coronavirus that started in Wuhan with an unknown origin, which was named 2019 novel coronavirus by the World Health Organization .",1
3987,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"On February 15, the outbreak of this disease was named coronavirus disease for the first time , and on January 30, 2020, WHO declared the outbreak of this highly contagious coronavirus pneumonia a public health emergency of international concern .",1
3988,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"This novel coronavirus is called severe acute respiratory syndrome coronavirus 2 , which belongs to the Coronaviridae family that includes severe acute respiratory syndrome and Middle East respiratory syndrome coronavirus .",1
3991,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"The medical authorities and workers have made great efforts in developing a curative vaccine for the disease, which is still in clinical trials for further effect validation.",1
3992,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"Patients infected or highly suspicious for SARS-CoV-2 infection present with clinical symptoms of fever and cough, which resemble the common influenza and make early detection of this disease a challenge .",1
3994,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"Currently, a positive result of real-time fluorescence polymerase chain reaction is considered the reference standard for diagnosing COVID-19, which is a time-consuming laboratory test, and a large number of countries may confront a shortage of the detection kits for SARS-CoV-2.",1
3997,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"Notably, pneumonia is the most common clinical manifestation since the respiratory tract is the main target of this coronavirus, and a series of studies have revealed that chest CT might be useful as a capable surveillance method in suspected COVID-19 patients, for both initial evaluation and follow-up .",1
3998,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,Several studies have further indicated that imaging features on chest CT have the potential to predict the severity of SARS-CoV-2 infection .,1
4000,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"However, there is still a limited sample size describing the CT features as well as the clinical characteristics, and consensus has not been reached about the prevalence of CT manifestations.",1
4006,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"A systematic literature search of PubMed, EMBASE, the Cochrane Library and Web of Science was performed to identify relevant studies using the following search terms: ""coronavirus"", ""2019 novel coronavirus"", ""Wuhan virus"", ""2019-nCoV"", ""COVID-19"", ""SARS-CoV-2"", ""CT"", ""computed tomography"" and ""imaging"".",1
4054,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"The presentation of imaging lesions resembles features of other viral pneumonia such as SARS and MERS, which may be related to a similar pathogenesis caused by viruses in the same viral family .",1
4057,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"If the patient is immune system was not strong enough to fight off the virus or effective treatment was not conducted, there was a tendency for lesions to progress to consolidation in some cases.",1
4068,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"In some cases, lung function might become impaired with all five lobes involved, and if medical treatment is not given or the immune system is not strong enough to defeat the virus, the lungs may progress into the end stage, which is associated with a poor prognosis .",1
4070,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"These results indicate that the incidence of fever in COVID-19 is lower than that for SARS and MERS, while the incidence of cough in COVID-19 is similar to that of MERS and SARS .",1
4071,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,The results also indicated that the incidences of diarrhea and gastrointestinal symptoms were lower than for SARS and MERS .,1
4072,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"The presentation of diarrhea may be related to the pathogenesis of SARS-CoV-2, because this virus binds to human receptor angiotensin-converting enzyme 2, which shows high expression in the gastrointestinal tract .",1
4076,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,"Similar to the SARS outbreak, we confirmed that lymphopenia and leukopenia may be associated with the cytokine storm induced by the invasion of the virus particles that then evokes a series of immune responses, which may lead to some changes in peripheral white blood cells and immune cells such as lymphocytes .",1
4077,Title: CT manifestations and clinical characteristics of 1115 patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,The increased C-reactive protein level can also be explained by this immune response of the human body.,1
4106,Point-of-Care Lung Ultrasound Findings in Patients with COVID-19 Pneumonia,"The causative agent was later identified on January 7, 2020, as the 2019 novel coronavirus, which was later renamed as severe acute respiratory syndrome-coronavirus-2 .",1
4107,Point-of-Care Lung Ultrasound Findings in Patients with COVID-19 Pneumonia,"Since its identification, the number of patients with novel coronavirus disease continues to increase in the United States and globally.",1
4119,Point-of-Care Lung Ultrasound Findings in Patients with COVID-19 Pneumonia,"Lung ultrasound images of the patients, who received POCUS on admission by the triage/admitting provider and who were diagnosed with COVID-19 based on the detection of SARS-CoV-2 on RT-PCR from the nasopharyngeal swab, were retrospectively evaluated.",1
4120,Point-of-Care Lung Ultrasound Findings in Patients with COVID-19 Pneumonia,"In late March, the turnaround time for RT-PCR test for SARS-CoV-2 was approximately 24-48 hours at our institution.",1
4167,Point-of-Care Lung Ultrasound Findings in Patients with COVID-19 Pneumonia,"Furthermore, using POCUS instead of chest radiograph and chest CT can reduce exposure of SARS-CoV-2 to healthcare workers, such as transport staff and radiologic technicians, which may also help mitigate personal protective equipment shortages experienced in many healthcare facilities.",1
4182,Journal Pre-proof Association between chest CT features and clinical course of Coronavirus Disease 2019 Author information: # Corresponding authors,"SARS-CoV-2 virus is now identified as a member of Betacoronavirus genera of coronavirnae family , which is characterized as positive-sense single-strand RNA virus .The definitive diagnosis relies on positive detection of viral RNA nucleic acid amplification tests of specimens either from upper respiratory tract or lower respiratory tract .",1
4188,Journal Pre-proof Association between chest CT features and clinical course of Coronavirus Disease 2019 Author information: # Corresponding authors,All of the patients were confirmed of COVID-19 via positive detection of SARS-COV-2 RNA by PCR.,1
4271,Radiological Society of North America Chest CT Classification System for Reporting COVID-19 Pneumonia: Interobserver Variability and Correlation with RT-PCR,"Therefore, the prevalence of diseases other than COVID-19 was considerably higher in the ""atypical appearance"" category than in the ""negative for pneumonia"" category, whereas the opposite was true for the prevalence of COVID-19 between these two categories.",1
4295,Application of CareDose 4D combined with Karl 3D technology in the low dose computed tomography for the follow-up of COVID-19,"Keywords: COVID-19, Radiation dose, CareDose 4D, Image quality Background Coronavirus disease 2019 is a highly infectious disease caused by the new coronavirus .",1
4306,Application of CareDose 4D combined with Karl 3D technology in the low dose computed tomography for the follow-up of COVID-19,Inclusion criteria: ① at least one positive test of the new coronavirus nucleic acid; ② complete clinical data and CT thin-layer images of the chest.,1
4357,Application of CareDose 4D combined with Karl 3D technology in the low dose computed tomography for the follow-up of COVID-19,They used CareDose 4D technology to automatically adjust the tube current according to the change of the thickness of the human body to obtain similar image quality for each layer .,1
4394,Application of CareDose 4D combined with Karl 3D technology in the low dose computed tomography for the follow-up of COVID-19,"Abbreviations CT: Computed tomography; COVID: Coronavirus disease; SD: Standard deviation; CTDIvol: CT dose index; DLP: Dose length product; ED: Effective dose performed CT scan and data collection; JL, XW, GL, and XX wrote the manuscript.",1
4398,To appear in: Current Problems in Diagnostic Radiology,"The novel coronavirus disease 2019 is an RNA virus-based disease, which emerged in December of 2019 in Wuhan and quickly spread worldwide.",1
4467,MRI of the lungs in patients with COVID-19: clinical case,The novel coronavirus disease in some cases is complicated by severe damage to the respiratory tract.,1
4541,MRI of the lungs in patients with COVID-19: clinical case,"Despite the fact that the novel coronavirus infection disease COVID-19 in most people causes mild symptoms and has a good prognosis, in some cases it is complicated by severe damage to the respiratory tract .",1
4549,MRI of the lungs in patients with COVID-19: clinical case,"Symptoms of SARS may be present even in asymptomatic patients, and foci can quickly increase in area or consolidate 1-3 weeks after the onset of symptoms, more often at 2 weeks of illness.",1
4559,MRI of the lungs in patients with COVID-19: clinical case,"But, unfortunately, at the moment there are no official clinical recommendations or studies comparing the picture of pathological changes in the lungs obtained with CT and MRI in at least small samples of patients with pneumonia caused by SARS-CoV-2.",1
4599,Journal Pre-proof CT imaging features of 34 patients infected with COVID-19 CT Imaging Features of 34 patients infected with COVID-19,"The newly discovered virus emerging from Wuhan City, Hubei Province of China, has been temporarily named ""novel coronavirus"" .",1
4600,Journal Pre-proof CT imaging features of 34 patients infected with COVID-19 CT Imaging Features of 34 patients infected with COVID-19,This new coronavirus belongs to the seventh member of the family of coronaviruses that infect humans being different from severe Acute Respiratory Syndrome and Middle East Respiratory Syndrome .,1
4601,Journal Pre-proof CT imaging features of 34 patients infected with COVID-19 CT Imaging Features of 34 patients infected with COVID-19,Coronavirus disease 2019 is defined as illness caused by a novel coronavirus now called severe acute respiratory syndrome coronavirus 2 .,1
4640,Journal Pre-proof CT imaging features of 34 patients infected with COVID-19 CT Imaging Features of 34 patients infected with COVID-19,These features were all recorded for the patients with the coronavirus infections.,1
4646,Journal Pre-proof CT imaging features of 34 patients infected with COVID-19 CT Imaging Features of 34 patients infected with COVID-19,"Generally, the CT outcomes reported for COVID-19 are resembling to those reported with MERS-CoV and SARS-CoV , not surprised because the responsible virus is also coronavirus.",1
4649,Chest CT findings of COVID-19 pneumonia by duration of symptoms,"The pathogen was soon identified as a coronavirus, similar to those involved in severe acute respiratory syndrome coronavirus and Middle East respiratory syndrome coronavirus .",1
4650,Chest CT findings of COVID-19 pneumonia by duration of symptoms,"The novel coronavirus was named severe acute respiratory syndrome coronavirus 2 by international committee on taxonomy of viruses , capable of infecting humans, on 11 February 2020 and the disease was termed COVID-19 by world health organization .",1
4651,Chest CT findings of COVID-19 pneumonia by duration of symptoms,"Based on the current epidemiological surveys, the incubation period of this disease is 1-14 days, mostly 3-7 days.",1
4670,Chest CT findings of COVID-19 pneumonia by duration of symptoms,Confirmed diagnosis: real-time RT-PCR detection of COVID-19 in throat swabs or lower respiratory tract; highly homologous with other novel coronavirus through virus gene sequencing .,1
4776,"Title Page Type Letters to the Editor Title A preliminary evaluation on the efficacy of ozone therapy in the treatment of COVID-19 All authors full names, affiliations and Addresses","After treatment, two patients remitted symptoms and discharged with negative RT-PCR testing for SARS-CoV-2.",1
4777,Thoracic and Cardiac Imaging / Imagerie cardiaque et imagerie thoracique CT Imaging and Differential Diagnosis of COVID-19,"Since December 2019, cases of coronavirus disease 2019 have been emerging in Wuhan, Hubei Province, China, and the epidemic has swiftly spread to other parts of China and beyond.",1
4789,Thoracic and Cardiac Imaging / Imagerie cardiaque et imagerie thoracique CT Imaging and Differential Diagnosis of COVID-19,4 An academician of the American Society for Radiation Oncology called for the immediate establishment of a CT-based diagnostic method for COVID-19 and improvement of the detection rate of the severe acute respiratory syndrome coronavirus 2 .,1
4799,Thoracic and Cardiac Imaging / Imagerie cardiaque et imagerie thoracique CT Imaging and Differential Diagnosis of COVID-19,"The NAAT result obtained by RT-PCR detection of SARS-CoV-2 from respiratory tract specimens of the patient was positive, and the patient was diagnosed with COVID-19.",1
