,Title,Sentence,Useful
1551,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection",AIVs have also been implicated in the generation of influenza viruses that have caused all human influenza pandemics.,1
1552,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","In particular, human infection with certain contemporary Eurasian lineage HPAI H5N1 viruses frequently caused severe disease with a case fatality rate of up to 50% .",1
1558,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection",Transmission of IAVs between animals and humans is bidirectional such that humans are infected by animal influenza viruses and human influenza viruses have been shown to transmit to animals.,1
1559,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","In particular, studies established that domestic pets are susceptible to infection by human influenza viruses.",1
1560,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","For example, dogs experimentally inoculated with a human seasonal H3N2 or pandemic H1N1 showed nasal shedding and seroconversion.",1
1570,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection",Serological surveys showed wide spread prevalence of H17/H18-specific antibodies among bat populations in Central and South America .,1
1579,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection",IAV nonstructural protein NS1 is a multifunctional protein that plays a crucial role in evading host immune responses and serves as a key virulence factor .,1
1583,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection",HA of bat IAVs does not bind to the classical avian or human IAV receptors highlighting the possibility of unique entry mechanisms that are yet to be identified .,1
1591,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","AIVs preferentially bind to SA receptors that are linked to galactose by an α 2,3 linkage , while human and classical swine influenza viruses show preference to α2,6 linked SAs .",1
1593,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","We have demonstrated abundant co-expression of both SAα2,3-Gal and SAα2,6-Gal receptors that are compatible with avian and human IAV binding in respiratory and digestive tracts of little brown bats, the most widespread bat species in North America .",1
1608,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","While the precise role of IDVs in clinical disease in animals is not yet fully investigated, their role in causing respiratory infections in cattle has been implied.",1
1623,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","With much still to be characterized about the new IDV species, exploring its impact on human an animal health through epidemiological studies will be vital to understanding spread of this virus.",1
1628,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection",Analysis of 64 human viruses revealed that the viruses that use receptors that are highly conserved in their amino acid sequence across species have the broadest host range .,1
1632,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","However, several newly emerged H5N1 AIVs in Egypt have been found to have acquired the human receptor SAα-2,6-Gal binding ability during their emergence in birds .",1
1637,"Novel Flu Viruses in Bats and Cattle: ""Pushing the Envelope"" of Influenza Infection","Owing to their tremendous potential to affect animal and human health, there is a need to carry out in-depth and comprehensive studies to unravel the ecological complexity of influenza virus host range evolution.",1
1650,Sialic acid tissue distribution and influenza virus tropism,"Human influenza viruses mainly cause acute respiratory disease with high incidence and mortality, usually as epidemics but sometimes as worldwide pandemics.",1
1653,Sialic acid tissue distribution and influenza virus tropism,"1 The causative viruses of the 1957 Asian and 1968 Hong Kong pandemics were found to be reassortants of human and avian influenza A viruses, 2,3 whereas the 1918 Spanish influenza A virus was likely to be entirely of avian origin but adapted to humans.",1
1656,Sialic acid tissue distribution and influenza virus tropism,"Recently it become evident that other pathogenic viruses, including adenovirus type 37 , enterovirus type 70 and Newcastle disease virus , all with a pronounced tropism for the human eye, share receptor preference with avian influenza A viruses for glycans terminating with a2,3-linked sialic acid , which is distinct from the SAa2,6-terminated receptor preferred by human influenza A viruses.",1
1658,Sialic acid tissue distribution and influenza virus tropism,"Given the ocular tropism of Ad37, EV70 and NDV, and their preference for SAa2,3, we also discuss the human eye as a potential portal of entry for viruses such as the avian influenza A viruses.",1
1664,Sialic acid tissue distribution and influenza virus tropism,"Thus, human influenza A viruses bind preferentially to cell surface SAa2,6 and replicate in the respiratory tract, whereas avian influenza A viruses bind preferentially to SAa2,3 and only recently were reported to target the human airway.",1
1665,Sialic acid tissue distribution and influenza virus tropism,"In this context, it should be noted that humans, but not primates, express SAa2,6 on cells in the upper respiratory tract, 13 which is in agreement with the restricted replication of human influenza A virus in airways of chimpanzees.",1
1666,Sialic acid tissue distribution and influenza virus tropism,"14 Another important observation is that Neu5Gc is a frequent constituent of glycans in most birds and mammals, but the gene encoding the hydroxylase enzyme necessary for the conversion of Neu5Ac to Neu5Gc was inactivated in our human ancestors, but not in other primates, approximately 2AE7 Ma, 15 possibly as a response to a microbial threat.",1
1669,Sialic acid tissue distribution and influenza virus tropism,"Recent research has more carefully documented the distribution of SAa2,3 and SAa2,6 in human tissues and more particularly in human airways.",1
1671,Sialic acid tissue distribution and influenza virus tropism,"This correlates reasonably well with the predominant manifestations caused by human influenza A virus infection , indicating replication in the respiratory tract.",1
1684,Sialic acid tissue distribution and influenza virus tropism,"22 Thus, the distribution of SAa2,3 and SAa2,6 in human cells and tissues generally parallels the cell and tissue tropism of influenza A viruses, 22, 25, 26, 28, 29 and emphasizes sialic acid is role as a critical determinant of influenza A virus tropism.",1
1686,Sialic acid tissue distribution and influenza virus tropism,"SAa2,6-binding viruses, such as human influenza A and B viruses, coronavirus OC43, polyomavirus JC and human parainfluenza virus 3, are more frequently isolated from the respiratory tract than from the eye.",1
1687,Sialic acid tissue distribution and influenza virus tropism,"The human eye, on the other hand, apparently constitutes a very efficient replication site for at least three unrelated viruses with specificity for SAa2,3.",1
1695,Sialic acid tissue distribution and influenza virus tropism,"Therefore, it is important to highlight the potential of ocular SA, in general, as a receptor and of ocular SAa2,3 in particular, as a primary target of previously unrecognized importance for human infection by other viruses, including avian influenza A virus.",1
1696,Sialic acid tissue distribution and influenza virus tropism,It should also be noted that the human eye is an organ in which many other viruses replicate.,1
1697,Sialic acid tissue distribution and influenza virus tropism,"For example, herpes simplex virus, measles virus, respiratory syncytial virus, echoviruses and species B adenoviruses have all been isolated from the human eye, but use cellular receptors other than SA; therefore, they are not discussed further in this review.",1
1698,Sialic acid tissue distribution and influenza virus tropism,"For other SAa2,3-binding viruses with respiratory tropism, such as human parainfluenza viruses and polyomavirus BK, it will also be of interest to identify the cells in which these viruses replicate, and to determine if these cells express SAa2,3.",1
1699,Sialic acid tissue distribution and influenza virus tropism,Relatively little is known about the levels and distribution of sialic acid on cells in the human eye.,1
1700,Sialic acid tissue distribution and influenza virus tropism,"Sialyl Lewis X GlcNAc) and Sialyl Lewis A GlcNAc) have both been identified on conjunctival epithelial cells using antibodies, 38, 39 and both SAa2,3 and SAa2,6 have been detected on transformed, normal human conjunctival epithelial cells using lectins.",1
1702,Sialic acid tissue distribution and influenza virus tropism,"This also suggest that human conjunctival cells are susceptible to both human and avian influenza A viruses, which may be of importance when considering potential sites where recombinant influenza A viruses with pandemic potential may be generated.",1
1703,Sialic acid tissue distribution and influenza virus tropism,"The role of a amixing vessel' has previously been allotted to the pig, 41 an animal known to express both SAa2,3 and SAa2,6 in the respiratory tract and susceptible to both human and avian influenza A viruses.",1
1704,Sialic acid tissue distribution and influenza virus tropism,"The presence of both SAa2,3 and SAa2,6 in human conjunctival cells indicates that these cells should not be ignored as candidate mixing vessels.",1
1707,Sialic acid tissue distribution and influenza virus tropism,"43 Recently, it has become evident that not only human influenza A virus but also avian influenza A virus infection may give rise to serious CNS manifestations.",1
1708,Sialic acid tissue distribution and influenza virus tropism,"44 In this context, it is interesting that several viruses that replicate in the human eye have also been associated with CNS complications, 45 suggesting that the CNS is an accessible secondary target for SAa2,3-binding viruses that replicate in the human eye.",1
1709,Sialic acid tissue distribution and influenza virus tropism,"Multiple reports describe the eye as an intial site of replication in humans for measles virus, 46 respiratory syncytial virus, 47 and CVA24v, 48 and in experimentally infected animals for ebola virus, 49 human influenza A virus, 50 and importantly, avian influenza A virus including H5N1, 51 followed by further transmission to non-ocular sites, including airways.",1
1713,Sialic acid tissue distribution and influenza virus tropism,60 This raises the question whether H5N1 may use the human eye as a portal of entry preceeding transmission to the respiratory tract.,1
1714,Sialic acid tissue distribution and influenza virus tropism,"5 This possibility is supported by the relatively longer incubation period in humans for H5N1 avian influenza A virus 58 than for human H3N2 , 18 avian H7N3 61 and avian H7N7 , 62,63 as well as the low frequency of virus detection and the relatively low viral load in nasopharyngeal samples from zoonotic H5N1 patients.",1
1724,Sialic acid tissue distribution and influenza virus tropism,The possibility exists that influenza virus replication in the human eye may occur asymptomatically.,1
1727,Sialic acid tissue distribution and influenza virus tropism,"Moreover, human-tohuman transmission of avian H5N1 influenza A virus is inefficient, 70 which is compatible with virus replication that is limited to the lower respiratory tract, 20 and there are no reported cases of human-to-human transmission by smallparticle aerosols.",1
1728,Sialic acid tissue distribution and influenza virus tropism,"70 However, influenza infection in the human eye represents a potential source for transmission between humans, but not necessarily a signal of an imminent pandemic.",1
1730,Sialic acid tissue distribution and influenza virus tropism,"Not long ago, differences in the receptor specificity of human and avian influenza A viruses and a presumed lack of sialic acid receptors for avian influenza A viruses in humans was believed to constitute an almost absolute barrier to human infection by avian influenza viruses.",1
1733,Sialic acid tissue distribution and influenza virus tropism,From these findings it can be concluded that sialic acid is a critical determinant of influenza A virus tropism and that the human eye is a potential portal of entry for emerging sialic acid-binding viruses.,1
1737,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","Avian influenza viruses do not normally infect humans, but human infections may occur after contact with infected birds or their Int.",1
1740,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","Public Health 2017, 14 , 263 2 of 20 secretions or excretions, or through limited human-to-human transmission .",1
1743,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","Each new virus may have a distinct potential for animal-to-human transmission or to cause mild, severe or even fatal human illness.",1
1746,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","Notably, the case fatality rate among human cases of avian influenza has ranged from 36%-60% overall, which is alarmingly high compared with all previous outbreaks of human cases of seasonal influenza in the United States, for which the CFR has ranged from 0.04%-1.0% .",1
1748,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","On the basis of laboratory-confirmed deaths and the number of survivors, we examined human HPAI and LPAI infections in terms of the overall population, pediatric and clustered cases, with the aim of identifying the high-risk factors that are associated with fatal outcomes.",1
1750,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses",The National Health and Family Planning Commission of China determined that the collection of data from human cases of avian influenza infection was part of the public health investigation of an outbreak and was exempt from institutional review board assessment.,1
1756,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","The HPAI and LPAI case definitions were determined on the basis of ""the diagnosis and treatment programs of human infections with H7N9, H5N6, H9N2 and H5N1 viruses"" issued by the National Health and Family Planning Commission of the People is Republic of China .",1
1766,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses",Human case contact: close contact with a confirmed or probable case of human H5N1 in the two weeks before the onset of symptoms .,1
1789,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses",We also obtained data regarding 16 laboratory-confirmed human cases of HPAI H5N6 .,1
1838,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","The rate of poultry exposure was far higher for the index fatalities than for the secondary fatalities with regard to both the H591 virus vs. 45.2% , respectively, p = 0.039] and for the H7N9 virus vs. 50% , respectively, p = 0.018]; however, common exposure or human case contact was slightly lower for the index than for the secondary H5N1 fatalities vs. 28.6% , respectively, p < 0.001], with the same being observed with regard to H7N9 vs. 100% in the index and secondary deaths for H7N9, p = 0.001] .",1
1843,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses",Human case contact: close contact with a confirmed or probable human H5N1/H7N9 case in the two weeks before the onset of symptoms.,1
1852,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","The final H5N1 CFR may be reasonably estimated, because asymptomatic or mild human influenza A virus infection is rare .",1
1860,"Comparative Epidemiology of Human Fatal Infections with Novel, High (H5N6 and H5N1) and Low (H7N9 and H9N2) Pathogenicity Avian Influenza A Viruses","The predominance of an aged population has been attributed to higher incidences of underlying diseases and impaired immune functions, which may increase the susceptibility and progression of the infections and even increase the number of deaths .",1
1903,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","Any risk assessment, however, must explicitly account for the possibility of human error or malicious removal of the agents from the source lab, circumventing these enhanced safeguards .",1
1907,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","In relation to the gain-of-function risk assessment, Gavin Huntley-Fenner, a speaker at the National Academy of Sciences Symposium on Gain-of-Function, wrote ""we need to plan as though human error is inevitable.",1
1939,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","Moreover, Fouchier suggests that the viruses made transmissible in ferrets would be less transmissible in humans than ordinary pandemic or seasonal viruses, because they transmit less well in ferrets than do human seasonal or pandemic viruses and because their adaptation is to ferrets, not humans.",1
1948,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","Similarly, in another ferret transmission study on synthetic 1918-like viruses from the Kawaoka lab, mutations conferring ferret transmissibility are specifically called ""human-adaptive mutations"" .",1
1949,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","The CDC considers ferret transmissibility and human alpha-2,6 receptor binding to be 2 of the top 3 predictors of the threat of emergence of influenza viruses .",1
1950,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","A recent publication by CDC influenza virologists suggests that they interpret specific mutations found in the ferret gain-of-transmission studies as signaling human adaptation, not specifically ferret adaptation .",1
1959,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","Without understanding why this change in interpretation has occurred, it is difficult to incorporate into a risk analysis a speculation that ferret adaptation reduces human adaptation, as Fouchier argues in his paper.",1
1968,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","Fouchier further cites evidence of human attenuation when other viruses have been passaged in nonhuman hosts and implies that the viruses passaged in ferrets in his laboratory are attenuated, stating, ""n addition, it is important to note that fatalities in ferrets infected with A/H5N1 virus via respiratory droplets or aerosols have not occurred, contrary to when ferrets received large dosages of A/H5N1 virus directly in the airways"" .",1
1977,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","From a risk assessment perspective, the conservative assumption that human lethality of evolved strains is similar to that of the starting strains is well justified.",1
1986,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""",Fouchier asserts that his claims of the likely low human transmissibility and lethality of the ferret-adapted strains should not be interpreted as reducing the likely benefits of the work for public health.,1
2001,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","They would be deploying resources to contain a strain that is, unbeknownst to them, human attenuated.",1
2006,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""",The CDC team is description of the public health benefits of GOF experiments refers to the lysine mutation at PB2 position 627 as an important factor in raising the level of concern for animal or zoonotic human virus isolates .,1
2015,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""",The assumptions of antiviral and vaccine effectiveness and reduced human transmissibility and virulence of selected strains range from uncertain to unknowable and false .,1
2023,"Reply to ""Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited""","If the CDC incidents of 2014 have any lesson, it is that state-of-the-art biosafety and biosecurity in highly respected facilities are no guarantee against human error, so there Author Reply is a limit to the reassurance one should take from lists of preventive measures in place at any particular facility.",1
2029,Feeding sentinels: Logics of care and biosecurity in farms and labs,"Since the identification of the H5N1 Avian Influenza virus in Hong Kong in 1997, and following threats associated with its pandemic potential were it to transmit from human to human, strong biosecurity measures were implemented to control the spread of influenza viruses in the avian reservoir .",1
2042,Feeding sentinels: Logics of care and biosecurity in farms and labs,"Drawing on the anthropology of human/animal relations , it is possible to ask how the pastoral care of chickens is compatible with viewing infected chickens as signs of future threats.",1
2051,Feeding sentinels: Logics of care and biosecurity in farms and labs,These cells capture the antigenic information of viruses to carry it to other cells of the immune system.,1
2075,Feeding sentinels: Logics of care and biosecurity in farms and labs,"While the logic of care describes relations between humans and animals as symmetrical , the logic of biosecurity describes them as oriented towards human health and entails the possibility of killing the infected life.",1
2090,Feeding sentinels: Logics of care and biosecurity in farms and labs,"In 2008, Hong Kong health authorities feared that this new virus would spread from person to person, and then to the rest of the world, as it had been the case in 2003 for the SARS coronavirus .",1
2093,Feeding sentinels: Logics of care and biosecurity in farms and labs,"Since these measures of eradication had been decided, no human case of Avian Influenza had been found in Hong Kong.",1
2214,Feeding sentinels: Logics of care and biosecurity in farms and labs,"This centre had been created in 1999 as a key element in the network of the Pasteur Institutes in Asia, and reorganized after 2003 to work on emerging infectious diseases, since it was at the centre of the SARS epidemic.",1
2222,Feeding sentinels: Logics of care and biosecurity in farms and labs,"For French researchers, SARS and Avian Flu were opportunities to get international funding for research on fundamental mechanisms: virus pathways in the cell, immune response, antiviral production … For Chinese researchers, they were 'killer viruses' whose mutations and trajectories revealed the vulnerabilities of the territory.",1
2226,Feeding sentinels: Logics of care and biosecurity in farms and labs,"The highest level , provided for the most dangerous viruses like Ebola or smallpox, requires costly equipment: positive pressure personal suit, multiple showers, vacuum room, ultraviolet room … Hong Kong University was equipped after the SARS crisis with a Biosafety-Level 3 lab that allows its scientists to work on Avian Flu viruses in live animals but I was not permitted to enter it.",1
2255,Feeding sentinels: Logics of care and biosecurity in farms and labs,"I thus saw samples marked by the name of Carlo Urbani, the Italian doctor who died from SARS before alerting WHO while he was working in Hanoi; the virus had a second 'half-life' after killing humans, introducing mutating temporalities in the lab .",1
2276,Feeding sentinels: Logics of care and biosecurity in farms and labs,"But because animal cells are closer to those of humans, their death is not only a limitation of growth but a signal for a possible human infection.",1
2290,Feeding sentinels: Logics of care and biosecurity in farms and labs,Jean attempted to identify the proteins of the SARS virus that favoured its entry into lung cells.,1
2295,Feeding sentinels: Logics of care and biosecurity in farms and labs,"The SARS virus can be attracted in the experiment, but it can also lure the system of detection.",1
2296,Feeding sentinels: Logics of care and biosecurity in farms and labs,"Jean worked on cells of the acquired immune system called dendritic cells, because they can stretch cytoplasmic arms to capture the virus and present its antigen to other cells of the immune system.",1
2297,Feeding sentinels: Logics of care and biosecurity in farms and labs,Dendritic cells are also called isentinels' since they are the first line of defence of the immune system: they eat the virusimmune cells are macrophagesnot only to stop it but to capture its information.,1
2298,Feeding sentinels: Logics of care and biosecurity in farms and labs,"Jean is hypothesis was that the SARS coronavirus was inhibiting the reaction of dendritic cells, thus bypassing the first line of control to infect epithelial cells.",1
2299,Feeding sentinels: Logics of care and biosecurity in farms and labs,"Following this view, the SARS virus lures the sentinels by presenting another antigen than the one that could lead to its identification by the immune system.",1
2303,Feeding sentinels: Logics of care and biosecurity in farms and labs,The lethality of viruses such as SARS and H5N1 could thus be explained by the fact that they trigger an excessive alarm in the immune system .,1
2323,Feeding sentinels: Logics of care and biosecurity in farms and labs,"This corresponds to a major shift in immunology: the immune response is not a way to protect the self against an enemy, but a process of risky information at the limits of the self.",1
2324,Feeding sentinels: Logics of care and biosecurity in farms and labs,"""A cure becomes possible because, rather than suppressing immune responses, we reshape them by encouraging and feeding novel viral information"" .",1
2334,Feeding sentinels: Logics of care and biosecurity in farms and labs,The anthropology of human-animal relationships sheds light on important issues about the living beings that are fed in such a way that they become infectious.,1
2335,Feeding sentinels: Logics of care and biosecurity in farms and labs,Infection is the starting point of a reflection on human-animal relationships that is strongly human-centered.,1
2349,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,"1-3 In guidelines from the US Centers for Disease Control and Prevention, 4 risk assessment metrics were broken down into ten criteria in three categories: properties of the virus, including transmission potential; properties of the population, including pre-existing immunity and the severity of human infections; and ecology and epidemiology in animals and human beings.",1
2350,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,"The second category includes one of the most diffi cult criteria to assess, but the most important in terms of public health eff ects-namely, the clinical severity of human infections, which is estimated by measures such as the case fatality risk.",1
2353,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,"6 Human infections with the novel infl uenza A H7N9 virus were fi rst identifi ed in China in March, 2013, and the initial laboratory-confi rmed cases were all patients with serious illness.",1
2365,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,Our objective was to assess the clinical severity profi le of human infections with avian infl uenza A H7N9 virus on the basis of available information to inform assessment of potential pandemic risk.,1
2407,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,"As of May 28, 2013, 131 laboratory-confi rmed human cases of avian infl uenza A H7N9 infection had been offi cially recorded in mainland China.",1
2433,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,"Our results thus support continued vigilance and sustained intensive control eff orts against the virus to minimise risk of human infection, which is greater than previously recognised.",1
2468,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,"Our fi ndings will inform risk assessment and health policy during the present H7N9 outbreak, and will assist preparations for a potential resurgence in human infections towards the end of 2013.",1
2472,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,We did not identify any reports of human infections with avian infl uenza A H7N9 virus before 2013.,1
2477,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,We have shown that human infections with avian infl uenza A H7N9 virus might be less serious than has been previously reported.,1
2480,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,"Our fi ndings will inform risk assessment and health policy during the present H7N9 outbreak, and will assist preparations for a potential resurgence in human infections towards the end of 2013.",1
2482,Human infection with avian infl uenza A H7N9 virus: an assessment of clinical severity,"Offi ce of the National Health and Family Planning Commission and provincial and local departments of health for providing assistance with administration and data collection; and staff members at county, prefecture, and provincial CDCs in the provinces where human cases occurred for providing assistance with fi eld investigation, administration, and data collection.",1
2494,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","Outbreaks of human infection were reported from 1998 to 2003; for example, H5N1 was reported in Hong Kong, China, H9N2 was reported in Guangdong, China, and H7N7 was reported in the Netherlands.",1
2496,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head",The spread of the virus from one species to another is a severe risk factor to human health.,1
2506,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","Among these proteins, three surface proteins, namely, HA, NA, and M2 , are the most dominant and could be ""observed"" by the humoral immune system.",1
2513,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head",The HA protein facilitates viral infection into host cells and influences the humoral immune response by shielding receptor binding sites and the process of antigenic drift.,1
2536,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","A human monoclonal antibody called CH65 was obtained by isolating it from a subject immunized with the 2007 trivalent influenza vaccine, and it neutralized 30 out of 36 H1N1 strains.",1
2538,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","Using phage antibody libraries from a human donor, Ekiert et al.",1
2541,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","Two anti-head mAbs, F045-092 and F026-427, were identified from human B lymphocytes by screening with the H3N2 virus; these antibodies showed activity against H1N1, H3N2, and H5N1 viruses .",1
2542,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","D1-8 is a human mAb targeting the antigenic site D and exhibits potent, broadly neutralizing activity across antigenically diverse influenza H3 subtype viruses .",1
2550,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","Recently, panels of neutralizing stemdirected human-derived bnAbs have been reported.",1
2551,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head",A human monoclonal antibody called CR9114 recognizes a conserved epitope in the HA stem and protects against lethal challenges with the influenza A and B viruses .,1
2557,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","Moreover, bnAbs specific for the HA stem region usually require FcgR-mediated effector functions, which act via the interactions of the Fc region of the antibodies with FcgR receptors, to protect against influenza virus in vivo and kill virus-infected target cells by attracting immune cells, such as NK cells, macrophages, and neutrophils .",1
2566,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head",The glycosylation in the HA domain is involved in the antigenic drift of influenza viruses; influenza viruses have been found to introduce or remove glycans to change the viral structure and shield the sites near the RBS on its surface to reduce or evade host immune response .,1
2591,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","In 2019, a study discovered a naturally occurring human monoclonal antibody, FluA-20, which can protect against almost all influenza types .",1
2601,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","Another study reported the isolation of S5V2-29, H2214, S1V2-58, S8V2-17, and S8V2-37 from the human donors and identified epitope S5-C1 that is extremely conserved on the non-RBS hidden HA globular head region and covers residues between 91 and 206 and between 219 and 230 .",1
2602,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head",All these five human antibodies own the collective breadth covering group 1 and almost all of group 2 HA .,1
2607,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","The HA trimer is more dynamic in the floating pH environment, and if the transiently exposed epitopes encounter B cells, the BCRs can recognize the virus, thus allowing for the induction of the primary immune response against the influenza virus .",1
2620,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","This ""breathing"" phenomenon has also been observed in envelope glycoproteins from other viruses, e.g., MERS-CoV, dengue virus, Zika virus, and HIV .",1
2626,"Recent advances in ""universal"" influenza virus antibodies: the rise of a hidden trimeric interface in hemagglutinin globular head","The recent studies reviewed herein provided comprehensive analyses and showed that novel epitopes hidden in the influenza trimeric HA head interface, which are conserved across most influenza groups, may not be affected by the immune pressure driving the antigenic drift of viruses.",1
2634,Phylogeography of influenza A H5N1 clade 2.2.1.1 in Egypt,"Since the original human cases of H5N1 originated in Asia , much of the attention concerning the virus has been in Asian countries.",1
2636,Phylogeography of influenza A H5N1 clade 2.2.1.1 in Egypt,"As of June 2013, the country has reported 173 confirmed human cases to the World Health Organization , the highest number outside of Asia.",1
2640,Phylogeography of influenza A H5N1 clade 2.2.1.1 in Egypt,Epidemiology studies have suggested that the most common scenario for human infection is close contact with domestic poultry such as exposure through live bird markets .,1
2801,Commentary Avian Influenza Virchow's Reminder,The finding of routes of excretion is particularly noteworthy and calls for vigilant biosecurity surrounding human cases.,1
