,Title,Sentence,Useful
6104,Biomedical Vignette,Functional assay of HLA A2-restricted epitope variant of latent membrane protein 1 of Epstein-Barr virus in nasopharyngeal carcinoma of southern China and Taiwan Human leukocyte antigen A2 was consistently associated with increased risk for nasopharyngeal carcinoma in Chinese populations.,1
6110,Biomedical Vignette,"These results suggest that EBV isolates from NPC in southern China and Taiwan are dominated by HLA-A2-restricted ''epitope-loss variants'' of LMP-1, allowing the virus to resist recognition and contributing to the prevalence of NPC in these populations.",1
6119,Biomedical Vignette,Transcriptional regulation of the rat Mrp3 gene promoter by the specificity protein family members and CCAAT/enhancer binding proteins Human multidrug resistance-associated protein is located on the basolateral membrane of hepatocytes.,1
6125,Biomedical Vignette,"G-protein-coupled receptor agonists differentially regulate basal or tumor necrosis factor-a-stimulated activation of interleukin-6 and RANTES in human airway smooth muscle cells Thapsigargin , a calcium-mobilizing agent, has been previously used to study the role of intracellular calcium in the regulation of cytokineinduced intercellular adhesion molecule -1 expression in human airway smooth muscle cells .",1
6128,Biomedical Vignette,"They demonstrated that calcium-mobilizing agents functionally interact with TNF-a to differentially regulate pro-inflammatory gene expression in human ASM cells, possibly by involving Tg-sensitive intracellular calcium stores.",1
6149,Biomedical Vignette,"The effect of the HDAC inhibitor, trichostatin A , on cell growth and gene expression have also been examined in several cultured human hepatoma cell lines .",1
6152,Biomedical Vignette,examined the effect of TSA on the expression of integrin family members in human hepatoma cells.,1
6155,Biomedical Vignette,This study provides a new clue to explore therapeutic application of TSA on human hepatoma.,1
6164,Biomedical Vignette,This algorithm can be used to perform non-linear cancer classification based on gene expression profiles and applied to two microarray data sets involving various human tumor classes: normal versus colon tumor; acute myeloid leukemia versus acute lymphoblastic leukemia.,1
6342,Terpene metabolic engineering via nuclear or chloroplast genomes profoundly and globally impacts off-target pathways through metabolite signalling,"FPS and SQS expression may cause clear transcriptomic, metabolomic and phenotypic changes because they are metabolism related.",1
6345,Terpene metabolic engineering via nuclear or chloroplast genomes profoundly and globally impacts off-target pathways through metabolite signalling,"By contrast, transgenic/transplastomic expression of genes that are unrelated to metabolism has few to no phenotypic effects and, in the case of transplastomic plants, can often be rescued by adding exogenous nitrogen .",1
6368,Terpene metabolic engineering via nuclear or chloroplast genomes profoundly and globally impacts off-target pathways through metabolite signalling,"For phenotypic analysis of homoplasmic transplastomic lines, data are representative of at least two independent transformation events.",1
6554,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Human exposure to manufactured nanomaterials , which have at least one size dimension that is less than 100 nm, may constitute an increased risk of adverse effects especially following inhalation exposure, and their potential to induce toxic effects is poorly understood .",1
6555,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Moreover, the human health risks associated with inhalation exposure have not been adequately investigated.",1
6557,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Traditional assays used in human health risk assessment generally involve chronic and subchronic rodent exposures with concomitant analyses of tumour induction , in addition to various non-cancer endpoints, the most sensitive of which is used for regulatory decision-making .",1
6560,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Recent discussions have identified gene expression profiling as a potentially rapid and cost-effective approach for identifying and assessing prospective hazard, characterizing chemical mode of action, and assessing human relevance in support of HHRA .",1
6571,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"In addition to the examination of BMDs and BMDLs, we compare CBNP-modified gene expression profiles to various models of lung disease in mice and humans reported in the literature, in order to explore the utility of our data in predicting the potential risk of adverse health outcomes and the human relevance of expression changes.",1
6572,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"The work demonstrates one approach by which gene expression profiling may be integrated into HHRA to support or predict apical toxicological endpoints, dose-response, and relevance to human diseases.",1
6578,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,Very limited filtration of CBNPs from the nose is expected during human exposure.,1
6630,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Meta-analysis was performed using select disease models for mice, as well as for human studies representative of disease state.",1
6635,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Significant pathways pertaining to genotoxicity and inflammatory and immune responses are summarized in Table 1 , along with previously established phenotypes.",1
6666,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,CBNPs triggered an adaptive immune response on day 28 that was also only apparent in lung injury and fibrosis models.,1
6675,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"In order to establish human-relevance, the analysis was repeated using human studies curated in NextBio.",1
6678,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,The top ranked pathways and genes for the mouse and human meta-analyses are presented in Table 4 .,1
6679,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Interestingly, comparison of fold-ranks between the mouse and human analysis revealed that the most affected pathways were the same in both species.",1
6680,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"However, the genes that were most perturbed during fibrotic responses were considerably different in CBNP-exposed mice compared to human diseases, with the exception of glycerol-3-phosphate dehydrogenase , kruppel-like factor 4 , secreted phosphoprotein 1 and ceruloplasmin .",1
6683,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Moreover, global analyses of transcriptional changes provide a wealth of information that can be used to identify putative modes of action and to query relevance to human adverse health outcomes .",1
6687,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"The work investigates the potential utility of gene expression profiling in determining hazard and mode of action of NPs, in characterizing dose-response relationships and in predicting the relevance of these findings to potential disease-outcomes and human health effects for HHRA.",1
6689,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,Toxicogenomic profiles of alachlor exposure in rat olfactory mucosa and dimethylarsenic exposure in human cultured bladder cells and rat bladder epithelium have also Table 3 Comparison of CBNP profiles with lung disease models using functional analysis for genes in common and genes unique to CBNP .,1
6694,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,The persistence of this response is an indication of an adaptive response to oxidative stress in the lungs of the mice.,1
6696,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,The strong association between CBNPinduced gene expression profiles and apical endpoints collectively support the use of toxicogenomics for hazard identification of Table 4 Meta-analyses in NextBio using mouse and human profiles in which fibrosis was a phenotype.,1
6699,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Moreover, ongoing work within the Organization for Economic Co-operation and Development is actively developing adverse outcome pathways approaches that are expected to provide tangible methods by which systems biology endpoints can be used in human health risk assessment.",1
6702,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Overall, our data suggest that gene expression profiles can be effectively used to identify putative mode of action and hazards of NP exposure, in the absence of phenotypic data.",1
6726,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,We believe that our work constitutes a significant step towards the ultimate recognition of toxicogenomic endpoints for routine assessment of human health risk.,1
6728,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"Due to the unique properties of NPs, powerful technologies that can assess a multitude of adverse outcome possibilities will be required to elucidate their modes of action and potential impacts on human health within a time-frame that is suitable for prompt regulatory decision making.",1
6731,Toxicology Gene expression profiling to identify potentially relevant disease outcomes and support human health risk assessment for carbon black nanoparticle exposure,"As our knowledge of molecular pathways, and of the diverse tools used to decipher their biological significance, dose-response characteristics and relevance to human disease continues to grow, we anticipate that toxicogenomics will become increasingly useful in assessing the toxicological hazards of a wide range of test articles, and by extension, for HHRA.",1
6740,Combined transcriptome and metabolite profiling reveals that IiPLR1 plays an important role in lariciresinol accumulation in Isatis indigotica,"More recently, Yang et al determined that a lariciresinol derivative, clemastanin B lariciresinol-4,4′-bis-O-β-d-glucopyranoside], significantly inhibited human and avian influenza A and B viruses.",1
6997,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"Among the enteric commensal Escherichia species, E. coli Nissle 1917 is the only one which has been authorized as a probiotic and applied to treat various human gastrointestinal disorders and infections, including diarrhea, diverticulitis, and inflammatory bowel disease .",1
7007,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,Persister cells firstly reported in the early 1940s are phenotypic variants in a given population that presents antibiotic tolerance due to their slow or non-growing state .,1
7010,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"Moreover, the persistence phenomenon has been widely described and determined in E. coli.",1
7017,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"In E. coli, more than ten kinds of type II TASs have been studied, of which the F-plasmid-based ccdAB and high persistence allele hipAB are two of the best characterized and identified that are mainly responsible for the plasmid maintenance and persister formation, respectively .",1
7082,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"For persistence level detection, a time-dependent killing curve was assayed.",1
7086,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,Persistence shown as survival was obtained by dividing the number of surviving cells following treatment with antibiotics by the total number of cells without treatment.,1
7165,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,The role of CcdAB and HipAB in biofilm formation was studied.,1
7185,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"In addition to biofilm formation, the role of CcdAB and HipAB in the persister formation of EcN was investigated.",1
7217,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,CcdAB and HipAB are well-known modules involved in plasmid maintenance and bacterial persistence.,1
7221,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"To our knowledge, the role of CcdAB in biofilm formation is still unclear to date.",1
7225,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"Previously, HipA has been restricted to its role in persistence mediation via triggering nutrition starvation through the phosphorylating of glutamyl-tRNA synthetase , tryptophanyl-tRNA synthetase, and other substrates, whereas its role in biofilm formation is rarely reported .",1
7227,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"Here, transcriptional repression of hipAB significantly reduced the expression of gyrA, suggesting that one positive role of HipAB in regulating the biofilm formation of EcN is achieved by increasing the DNA synthesis.",1
7238,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"Studies of bacterial persistence in E. coli have been widely performed, of which toxin-antitoxin systems are generally accepted to be the regulators of persistence .",1
7250,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"Thus, a future study aiming to explore the molecular mechanisms underlying intrinsic correlation between TASs , SOS response, and persister formation will enhance our understanding of the persistence phenomenon in EcN.",1
7279,Functional investigation of the chromosomal ccdAB and hipAB operon in Escherichia coli Nissle 1917,"Moreover, we evidenced that biofilm formation and cell persistence regulated by CcdAB and HipAB were associated with the SOS and stringent response in EcN , which may be helpful for the future study of the intestinal colonization of EcN.",1
7308,Reference Genes for the Normalization of Gene Expression in Eucalyptus Species,Nine oligoprobes were also designed for 10 cDNAs encoding known human proteins as negative controls.,1
7511,Reference Genes for the Normalization of Gene Expression in Eucalyptus Species,Ten cDNAs encoding known human proteins were also included in chips as negative controls.,1
7639,Understanding the genetics of neuropsychiatric disorders: the potential role of genomic regulatory blocks,b A genomic regulatory block spanning a 1.9 Mb region of the human genome.,1
7640,Understanding the genetics of neuropsychiatric disorders: the potential role of genomic regulatory blocks,"This region displays high levels of non-coding conservation between the human and four vertebrate genomes, reflecting evolution over~435 million years.",1
7661,Understanding the genetics of neuropsychiatric disorders: the potential role of genomic regulatory blocks,"However, TAD identification from Hi-C data both necessitates a significant amount of starting material, which is often not available for neuropsychiatric disorders due to limited availability of biological material from human brains, and incurs large sequencing costs due to the depth required to sufficiently cover the spatiotemporal complexity of gene regulation, especially in human genome.",1
7673,Understanding the genetics of neuropsychiatric disorders: the potential role of genomic regulatory blocks,We identified GRBs based on conserved synteny between human and mouse and overlapped these GRBs with the 108 schizophrenia-associated loci identified by the PGC.,1
7687,Understanding the genetics of neuropsychiatric disorders: the potential role of genomic regulatory blocks,"The FANTOM5 consortium produced cap analysis of gene expression data for over a thousand human tissues and cell lines, assaying the exact position and quantity of transcription across the genome.",1
7776,Understanding the genetics of neuropsychiatric disorders: the potential role of genomic regulatory blocks,"Next, epistatic effects between variants have been reported for a range of human complex traits, however systematic approaches to identify pairs of variants displaying epistatic effects suffers from multidimensionality problems and low reproducibility due to high false positive rates ).",1
7802,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,Immune cells specifically respond to various inflammatory environments based on the nature and type of external stimuli.,1
7805,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Recently, we demonstrated the active role of IRG1 in antimicrobial responses linking metabolism to immunity : immune-responsive gene 1 protein/cis-aconitic acid decarboxylase catalyzes the decarboxylation of cis-aconitic acid to itaconic acid during the TCA cycle.",1
7807,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"For the first time, we also demonstrated IRG1 expression and itaconic acid production in LPS-treated human peripheral blood mononuclear cells -derived macrophages .",1
7808,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Thus, IRG1/CAD contributes to the host immune response against bacterial invasion providing an additional support to the innate immune system.",1
7813,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Apart from mouse and human, IRG1 is also expressed in other species under microbial infections.",1
7816,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Hence, in zebrafish, IRG1/CAD additionally contributes to immune responses by the production of ROS .",1
7817,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Taken together, these findings demonstrate a pivotal role of IRG1/CAD in the immune metabolism axis connecting the immune system with cellular metabolism through the production of itaconic acid and ROS.",1
7835,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,Putative transcriptional regulators of IRG1 were hypothesized from the resulting GRN and tested using siRNA-mediated gene silencing experiments in mouse and human macrophages under LPS stimulation.,1
7839,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,Human blood samples in the present study were obtained under a mutual agreement between the University of Luxembourg and the Luxembourgish Red Cross for blood donation to non-therapeutic purposes.,1
7846,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Isolated CD14+ monocytes were plated at 4x10 6 cells per well in 6-well plates and differentiated for 11 days into macrophages using RPMI 1640 medium supplemented with 10% human serum, off the clot, type AB , 0.1mg/mL streptomycin, 100U/mL penicillin and 0.1mM L-glutamine .",1
7848,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Alternatively, CD14+ monocytes were plated at 2x10 6 cells per well in 12-well plates and differentiated for 8 days into dendritic cells using human serum supplemented with 20ng/ml of both granulocyte-macrophage colony-stimulating factor and interleukin-4 .",1
7854,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"For the human Irg1 primers, the NCBI/Primer-BLAST tool available at http://www.ncbi.nlm.nih.gov/tools/primer-blast/ was used.",1
7858,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"The ON-TARGETplus SMARTpool, containing four different siRNA sequences specifically targeting each of murine Irf1 , murine Cebpb , human IRF1 and the corresponding non-targeting control , were designed and synthesized by Thermo Scientific Dharmacon.",1
7864,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Human PBMCs-derived macrophages were transfected using the Amaxa 4D Nucleofector device, Y-unit, which was specifically designed for transfection of adherent cells.",1
7898,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Affinity-purified goat anti-mouse IRF1 antibody and rabbit anti-goat IgG secondary antibody were obtained from R&D Systems Europe Ltd., United Kingdom, while rabbit anti-human IRG1 antibody and normal rabbit IgG were purchased from Sigma and Santa Cruz Biotechnology, respectively.",1
7931,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"GeneChip Human Gene 1.0ST and GeneChip Mouse Gene 2.0ST Arrays were used to determine the genome-wide expression profiles of PBMCs-derived macrophages and RAW264.7 cells, respectively.",1
7942,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"For our analysis, immune cell specific profiles of MATCH™ consisting of PWMs of TF that are involved in the immune responses in T-cells, Bcells, mast cells, myeloid cells, natural killer cells and macrophages were used.",1
7951,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"For this network, the extraction of published literature was restricted as follows: species: human/mouse; cell type: macrophages; interactions: direct regulations in the network building settings of the Pathway Studio software.",1
7978,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"We first analysed IRG1 expression in human PBMCs-derived monocytes , PBMCsderived macrophages and PBMCs-derived dendritic cells under various inflammatory conditions induced either by LPS , TNFα , IFNγ , LPS with TNFα or IFNγ exposures.",1
7979,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"After 6 hours, the expression levels of IRG1 were highly increased following the different pro-inflammatory treatments in all the analysed immune cells compared to the untreated cells, with the highest levels obtained after their exposure to LPS in combination with IFNγ .",1
7981,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"The results show that IRG1, similarly to the corresponding mouse gene , is expressed at the highest levels at 6-9 hours in both monocytes and macrophages and that its expression is already significantly induced after 40 minutes in human PBMCs-derived macrophages as well as after 20 minutes in the murine RAW264.7 macrophage cell line .",1
7982,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Taken together, these results show that IRG1 is expressed by human monocytes, macrophages and dendritic cells and that it is rapidly induced in both human and murine macrophages under inflammatory conditions.",1
7984,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"However, the sub-cellular localization of the corresponding human protein was not described until now.",1
7985,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Thus, to elucidate IRG1/CAD compartmentalization in human macrophages, we applied immunofluorescence in combination with confocal microscopy to human PBMCsderived macrophages under inflammatory conditions.",1
7986,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Results showed that, similarly to the murine protein, human IRG1/CAD is accumulating in mitochondria .",1
7988,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Following our results at the gene and protein level, we investigated in more details the transcriptional machinery, which is responsible for IRG1 expression in both murine and human macrophages.",1
7990,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,We adopted a similar approach for both the murine and human genes.,1
7996,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Similarly to the analysis performed in mouse macrophages, the MATCH TM algorithm with the human IRG1 promoter sequence and the immune cell specific profile yielded an IRG1 upstream network with 75 nodes and 4235 edges, which passed the quality threshold.",1
7999,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Since the murine and human merged networks were obtained from heterogeneous data, we generated genome-wide gene expression data in the murine RAW264.7 macrophage cell line and human PBMCs-derived macrophages after 6 hours of LPS stimulation for network contextualization.",1
8001,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"From these genes, we identified the top 100 DEGs between untreated and LPS-activated conditions for both mouse RAW264.7 macrophages and human PBMCs-derived macrophages , respectively.",1
8002,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"The results show that both mouse and human cells are highly affected by LPS displaying a classical pro-inflammatory signature were the classical proinflammatory markers, such as IL1β, CCL5 and IL6, are among the top 100 DEGs in both the species.",1
8003,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Gene Ontology analysis reveals up-regulation of biological processes that are reflecting a pro-inflammatory response, such as ""Response to molecule of bacterial origin"" or ""Regulation of cytokine production"" in both mouse and human cells .",1
8006,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"In human cells, 1051 genes were up-regulated in LPS conditions when compared to control and, among them, 64 were transcription factors, while a total of 90 genes were down-regulated and 5 were transcription factors .",1
8012,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Similarly, in the human network, IRG1 is directly connected to the transcriptional regulators IRF1, VDR, STAT4, RUNX1, RARA and ETS2, with RARA and ETS2 be predicted to have an inhibitory effect on IRG1 expression.",1
8019,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Based on these scores, we were then interested to investigate the effect of the transcriptional regulator IRF1 on IRG1 expression, since from our ranking, IRF1 resulted to be the top scoring transcriptional regulator in both the mouse and human networks.",1
8034,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Similarly to the mouse macrophages, human PBMCs-derived macrophages were transfected for 24 hours with siRNA specifically targeting IRF1 or a non-targeting siRNA as control.",1
8036,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Differently from mouse macrophages, human primary macrophages do not have a detectable basal level of IRG1 expression, thus we only analysed gene expression levels following LPS exposure.",1
8038,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"In order to gain additional support for IRF1 as a direct regulator of the IRG1 locus, we overlaid the putative top scoring IRF1 binding motifs identified in our MATCH™ analysis with open chromatin regions in the human IRG1 locus in PBMCs and blood CD14+ monocytes using publicly available ENCODE data on UCSC Genome Browser .",1
8039,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"The results show that, in the human monocyte lineage, IRF1 binding sites in the IRG1 locus are associated with active chromatin marks, such as H3K4me1 and H3K27ac, which mark active/poised enhancers and which could represent putative IRF1 binding sites responsible for IRG1 expression.",1
8040,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Taken together, these results show that IRF1 is a transcriptional regulator of IRG1 in both mouse and human macrophages and that our combination of computational and experimental approaches represents an efficient method to identify transcriptional regulators of a given inducible gene.",1
8044,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Thus, we showed that IRG1/CAD, by the production of itaconic acid from a TCA cycle intermediate, plays an essential role in innate immune responses.",1
8045,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Here, we additionally show that IRG1 is not only expressed by human macrophages, but also by monocytes as well as by dendritic cells.",1
8046,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Thus, due to the important role of IRG1/CAD at the interface between the innate immune system and the central carbon metabolism, we aimed to shed more light into its expression and transcriptional regulation under inflammatory conditions.",1
8058,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"From our contextualized murine and human networks, we identified potential transcriptional regulators of IRG1 in macrophages.",1
8059,Gene Regulatory Network Inference of Immunoresponsive Gene 1 (IRG1) Identifies Interferon Regulatory Factor 1 (IRF1) as Its Transcriptional Regulator in Mammalian Macrophages,"Of interest, our mouse and human analysis provide insights for the identification of species-specific regulators for IRG1 induction under LPS activation.",1
