,Title,Sentence,Useful
3467,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"11,13,15,16,23 This incidence might be due to strong binding affinity of the SARS-CoV-2 spike protein to human angiotensin converting enzyme 2 , a membrane-bound receptor crucial for host cell entry that is expressed in the heart and lungs, among other organs.",1
3476,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"57 Although the benefits of immunosuppression are unproven and the role of corticosteroids in COVID-19 remains unclear, a systematic review of observational studies of corticosteroids for SARS found no impact on mortality but possible harms, including avascular necrosis, psychosis, diabetes, and delayed viral clearance.",1
3481,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,Transfer of patients out of the ICU for investigations such as CT scans risks Severe acute respiratory illness and any of the following: recent travel to or residence in a location reporting community transmission; recent contact with a confirmed or probable COVID-19 case; or no alternative diagnosis that fully explains the clinical presentation spreading SARS-CoV-2 and can be minimised with alternatives such as point-of-care ultrasound.,1
3487,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"No proven therapy for COVID-19 exists, but several candidates-some previously used against SARS-CoV and MERS-CoV-have been used empirically and are undergoing investigation.",1
3489,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"88, 89 Admittedly, therapies for which efficacy is not supported by strong evidence-not in COVID-19, and not even in SARS and MERS-are being administered in the hope of improving outcomes, before or in parallel with clinical studies.",1
3492,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"90 During the SARS outbreak, however, ribavirin was widely used, but was subsequently found to be at best ineffective and at worst harmful.",1
3498,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"Although some clinicians have suggested the additional use of powered air-purifying respirators -given accounts of health-care workers acquiring SARS despite wearing N95 respirators, and available albeit limited evidence that PAPRs result in less contamination of health-care workers 43 -their use comes with significant logistical challenges.",1
3506,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"98 Not efficacious for Ebola virus disease compared with other investigational therapies; 67 superior activity compared with lopinavirritonavir in mice with MERS-CoV; 68 effectively inhibited SARS-CoV-2, MERS-CoV, and SARS-CoV in vitro 69, 70 No peer-reviewed, published safety data available for SARS-CoV-2; in the PALM trial, only 1 of 175 patients randomised to remdesivir had a potentially serious adverse event 67 Second candidate identified for rapid implementation in clinical trials, alone or in combination with interferon beta, by WHO; 66 Studies ongoing in patients with COVID-19; 75 in vitro studies of chloroquine on SARS-CoV and SARS-CoV-2 76, 77 According to a news briefing, 75 chloroquine slowed the progression of pneumonia and accelerated SARS-CoV-2 clearance and recovery in >100 patients with COVID-19, but results have not been published in the peer-reviewed literature and caution is advised in interpreting these findings; 75 in-vitro antiviral effects reported for both SARS-CoV and SARS-CoV-2 76, 77 No peer-reviewed, published safety data available for SARS-CoV-2, but concerns include the possibility of QT prolongation 78 Open label, non-randomised trial in 36 patients with COVID-19 ; 79 in-vitro studies of hydroxychloroquine on SARS-CoV-2 80 Reduced SARS-CoV-2 load in the nasopharynx of patients with COVID-19, especially when combined with azithromycin; 79 more potent than chloroquine in inhibiting SARS-CoV-2 in vitro 80 No peer-reviewed, published safety data available for SARS-CoV-2, but concerns include the possibility of QT prolongation 78 Phase 1 trial of human polyclonal immunoglobulin G in healthy participants; 81 Might reduce mortality in severe acute respiratory infections due to SARS-CoV and influenza; 83 associated with reduction in viral load and improvement in fever, oxygenation, and chest imaging in a case series, but study limited by small sample size, multiple possible confounders, and absence of controls 85 No peer-reviewed, published safety data available for SARS-CoV-2, but studies of SARS-CoV have not reported serious adverse events 83 Licensed for cytokine release syndrome; hypothesised to work against cytokine storm with raised ferritin and interleukin-6 levels due to SARS-CoV-2 57, 86 No peer-reviewed, published efficacy data available for SARS-CoV-2 No peer-reviewed, published safety data available for SARS-CoV-2 Hypothesised to have an antiviral action on SARS-CoV-2 ; multiple clinical studies underway for SARS-CoV-2 87 No peer-reviewed, published efficacy data available for SARS-CoV-2; preliminary, unpublished trial data suggest a more potent antiviral action with favipiravir compared with lopinavir-ritonavir, but caution is advised in interpreting these results 87 No peer-reviewed, published safety data available for SARS-CoV-2; preliminary, unpublished trial data suggest fewer adverse events with favipiravir compared with lopinavir-ritonavir, but caution is advised in interpreting these results 87 Building a safety culture and encouraging staff to point out protocol errors were useful to reduce nosocomial SARS transmission.",1
3508,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"Viable SARS-CoV-2 persists on inanimate surfaces such as plastic and stainless steel for up to 72 h. 27 Because more than one-third of health-care workers' mobile phones might be contaminated with common viral pathogens, 100 these should be cleaned regularly or wrapped with specimen bags that are discarded after contact with patients or daily.",1
3509,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,Environmental contamination by SARS-CoV-2 was detected on furniture and equipment within a patient is room and toilet in Singapore.,1
3510,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"101 During the MERS outbreak in South Korea, viable coronavirus was detected on doorknobs, bed guardrails, air exhaust dampers, and elevators.",1
3511,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,102 Immediate and proper disposal of soiled objects is also warranted as SARS-CoV-2 might be transmitted faecally.,1
3516,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"During the SARS outbreak in Singapore, negative pressure ventilation was created by mounting industrial exhaust fans.",1
3549,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,Staffing of ICUs must take into account the risk that health-care workers might become infected with SARS-CoV-2.,1
3555,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,118 Staff who worked in high-risk SARS units continued to suffer from post-traumatic stress disorder years later.,1
3565,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"5 A search of WHO is International Clinical Trials Registry Platform on March 31, 2020, revealed 667 registered trials on COVID-19.",1
3569,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"Data on the effectiveness of NIV and HFNC, and the associated risk of viral transmission, remain scarce.",1
3572,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"11, 13, 15, 16, 23 The role of ECMO is unclear.",1
3578,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"For example, several interventions against SARS-CoV-2 are being incorporated into the Randomized, Embedded, Multi-factorial Adaptive Platform Trial for Community-Acquired Pneumonia , a pre-approved platform trial for severe community-acquired pneumonia.",1
3584,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"China is rapid sharing of the SARS-CoV-2 genetic code had an Review immediate impact on case identification, isolation, and the spread of the virus.",1
3590,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"Even if SARS-CoV-2 infects a small proportion of the 7·8 billion people on Earth, many thousands will still become critically ill and require ICU care.",1
3599,Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations,"We identified the references for this Review through searches of PubMed for articles published between Jan 1, 1950, and March 22, 2020, using combinations of the terms ""coronavirus"", ""COVID-19"", ""SARS-CoV-2"", ""nCoV"", ""severe acute respiratory syndrome"", ""SARS"", ""Middle East respiratory syndrome"", ""MERS"", ""outbreak"", ""epidemic"", ""pandemic"", ""acute respiratory distress syndrome"", and ""intensive care"".",1
3628,Open Peer Review COVID-19 in-patient hospital mortality by ethnicity [version 1; peer review: 2 approved] Reviewer Status 1 2 report report,"It also sheds no light on variations by ethnicity in exposure to, risk of coronavirus infection or the severity of COVID-19 illness in the community.",1
3636,R E V I E W A R T I C L E,WHAT IS A CORONAVIRUS?,1
3637,R E V I E W A R T I C L E,"Based on genome sequencing, all known human coronaviruses have emerged from animal reservoirs.",1
3638,R E V I E W A R T I C L E,1 Comparisons of the current COVID-19 outbreak are being made to 2 recently emerged coronaviruses from zoonotic spillover events; SARS- On Multiple reports have confirmed human-to-human transmission of the COVID-19.,1
3639,R E V I E W A R T I C L E,"8 When person-to-person spread has occurred with MERS-CoV and SARS-CoV, it is thought to have happened mainly via respiratory droplets produced when an infected person coughs or sneezes, similar to how Influenza and other respiratory pathogens spread.",1
3642,R E V I E W A R T I C L E,11 This development raises concerns that the COVID-19 may be similar to other viruses such as chickenpox and measles in that transmission may be possible during the incubation period or by patients with mild disease.,1
3645,R E V I E W A R T I C L E,"9,10 For comparison, MERS and SARS exhibited CFRs of 35% and 15%, respectively.",1
3648,R E V I E W A R T I C L E,"To date, the average incubation period is estimated to be a median of 5 days with a range between 2 and 14 days.",1
3653,R E V I E W A R T I C L E,Infection prevention guidance or COVID-19 is based upon guidance previously developed for MERS and SARS as well as interim guidelines provided by the WHO and CDC.,1
3670,Does comorbidity increase the risk of patients with COVID-19: evidence from meta-analysis,"Coronavirus Disease 2019 is a viral respiratory disease caused by the 2019 novel coronavirus , which has caused the pneumonia epidemic in the world .",1
3731,Does comorbidity increase the risk of patients with COVID-19: evidence from meta-analysis,"Our search strategy included terms for ""2019-nCoV"" or ""Coronavirus"" or ""COVID-19"" or ""SARS-CoV-2"" or ""2019-nCoV"" or ""Wuhan Coronavirus.""",1
3832,Journal Pre-proof A Novel Cohorting and Isolation Strategy for Suspected COVID-19 Cases during a Pandemic A Novel Cohorting and Isolation Strategy for Suspected COVID-19 Cases during a Pandemic,These individuals were effectively shielded from SARS-CoV-2 exposure and risk of healthcare associated transmission during their admission.,1
3855,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,"The pathogen had typical features of the coronavirus family and therefore was classified in the subgenus Sarbecovirus, Orthocoronavirinae subfamily .",1
3856,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,"This virus has been named ""severe acute respiratory syndrome coronavirus 2"" , and the disease it causes has been named ""coronavirus disease 2019"" .",1
3857,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,"It is the third epidemic coronavirus that has emerged in the human population in the Twenty-first century, following the severe acute respiratory syndrome coronavirus outbreak in 2002, and the Middle East respiratory syndrome coronavirus outbreak in 2012 .",1
3858,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,Coronavirus is one of the main causes of human respiratory disease owing to frequent crossspecies infections.,1
3859,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,The emerging virus rapidly became a challenge for global public health due to it spreading through human-to-human transmission.,1
3861,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,"However, human-to-human transmission has frequently occurred, and the epidemic has been gradually growing .",1
3864,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,The number of infected individuals is far surpassing that of SARS and MERS.,1
3865,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,"SARS-CoV-2 can cause severe and even fatal respiratory diseases, such as acute respiratory distress syndrome.",1
3866,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,"It has been reported that SARS-CoV-2 is more likely to affect older males with comorbidities, suggesting that age, and comorbidity may be risk factors for poor outcomes .",1
3903,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,Our result does not support a previous report that SARS-CoV-2 generally affects more males than females in the epidemic .,1
3924,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,Age has been reported as the independent predictor of an adverse outcome in SARS and MERS.,1
3925,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,Comorbidities and low immune function in older people might be the major cause of a higher mortality of coronaviruses .,1
3926,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,Prompt administration of antibiotics to prevent infection and the strengthening of immune support treatment might reduce the mortality of seniors .,1
3945,Age-Dependent Risks of Incidence and Mortality of COVID-19 in Hubei Province and Other Parts of China,Ethical review and approval was not required for the study on human participants in accordance with the local legislation and institutional requirements.,1
3947,Hazardous Postoperative Outcomes of Unexpected COVID-19 Infected Patients: A Call for Global Consideration of Sampling all Asymptomatic Patients Before Surgical Treatment,"In December 2019, a novel coronavirus was identified as the cause of many pneumonia cases in Wuhan, China .",1
3948,Hazardous Postoperative Outcomes of Unexpected COVID-19 Infected Patients: A Call for Global Consideration of Sampling all Asymptomatic Patients Before Surgical Treatment,"The new virus, now known as severe acute respiratory syndrome coronavirus 2 , led to the outbreak of coronavirus disease 2019 , first in China and then worldwide, causing an international emergency.",1
3967,Hazardous Postoperative Outcomes of Unexpected COVID-19 Infected Patients: A Call for Global Consideration of Sampling all Asymptomatic Patients Before Surgical Treatment,The following search terms were used: COVID-19 or novel coronavirus or SARS-CoV-2 or 2019 nCoV and surgery or surgical or operation or perioperative or postoperative or anesthesia.,1
4007,Hazardous Postoperative Outcomes of Unexpected COVID-19 Infected Patients: A Call for Global Consideration of Sampling all Asymptomatic Patients Before Surgical Treatment,"The rationale behind knowing the COVID-19 status of any surgical candidate is ensuring patient safety, reduction of postoperative complications and potential transmission of the novel coronavirus from an unknown carrier to medical staff or to other patients .",1
4026,Hazardous Postoperative Outcomes of Unexpected COVID-19 Infected Patients: A Call for Global Consideration of Sampling all Asymptomatic Patients Before Surgical Treatment,"But since our global overarching goal is to continue providing compassionate, safe care for surgical patients and for medical staff, we believe that preoperative screening for COVID-19 baseline status and detection of asymptomatic surgical candidates during the COVID-19 incubation period is an acceptable requirement.",1
4032,Mutated COVID-19 may foretell a great risk for mankind in the future,"Novel coronavirus disease 19 first emerged on 31 December 2019 in Wuhan city, China.",1
4036,Mutated COVID-19 may foretell a great risk for mankind in the future,Comparison of the lipid rafts of coronaviruses has indicated that the new strain COVID-19 has 80% identity with severe acute respiratory syndrome coronavirus .,1
4041,Mutated COVID-19 may foretell a great risk for mankind in the future,"Over the past two decades, outbreaks of coronavirus have been observed-SARS-CoV in 2003 and Middle-East respiratory syndrome -CoV-and have been described as major public health threats.",1
4043,Mutated COVID-19 may foretell a great risk for mankind in the future,"To date, it seems that the mortality rate of COVID-19 is lower than those of SARS or MERS.",1
4046,Mutated COVID-19 may foretell a great risk for mankind in the future,"Some countries face an outbreak crisis and are trying to prevent the spread of COVID-19 through preventing human gatherings, imposing a curfew in cities, preventing travel between countries and closing land borders, all of which may reduce the outbreaks.",1
4047,Mutated COVID-19 may foretell a great risk for mankind in the future,"The main transmission of COVID-19 starts with human-tohuman contact, including relatives and friends who have intimate contact with patients or incubating carriers.",1
4049,Mutated COVID-19 may foretell a great risk for mankind in the future,COVID-19 is related to the beta-coronavirus that infects humans and probably developed from bat coronaviruses.,1
4050,Mutated COVID-19 may foretell a great risk for mankind in the future,"Structural analysis shows that COVID-19 probably derives from a bat SARS-like coronavirus, which has mutated in the spike glycoprotein and nucleocapsid N protein The positive-sense RNA genomes of COVID-19 differ from SARS-CoV and MERS-CoV, being approximately 29.9 kb, 27.9 kb and 30.1 kb, respectively .",1
4052,Mutated COVID-19 may foretell a great risk for mankind in the future,"Sequence analysis revealed that COVID-19 has > 80% identity with SARS-CoV and 50% with MERS-CoV, which originated in bats .",1
4057,Mutated COVID-19 may foretell a great risk for mankind in the future,"COVID-19 and COVID-19 , bat-SL-CoVZC45 and SARS-CoV BJ182b showed alignment identities of 99%, 89% and 82%, respectively.",1
4061,Mutated COVID-19 may foretell a great risk for mankind in the future,Seven complete genomes have been aligned for different coronavirus strains .,1
4068,Mutated COVID-19 may foretell a great risk for mankind in the future,COVID-19 also possesses accessory proteins that interfere with the host is innate immune response .,1
4071,Mutated COVID-19 may foretell a great risk for mankind in the future,"Nucleocapsid phosphoprotein COVID-19 was aligned with NP COVID-19 and showed similarity of 100%; against NP SARS CoV CUHK-L2 and bat COV HKU5 similarities were 85% and 61%, respectively .",1
4073,Mutated COVID-19 may foretell a great risk for mankind in the future,"ORF7a protein COVID-19 aligned with NS7a Bat CoV RaTG13 showed 99% similarity, aligned with hypothetical protein SARS 7 CoV it showed 89% similarity and aligned with putative uncharacterized protein 4 SARS CoV it showed 68% similarity .",1
4074,Mutated COVID-19 may foretell a great risk for mankind in the future,"Alignment of ORF8 protein COVID-19 with ORF8 protein COVID-19 , hypothetical protein Bat SARS CoV Rs806/2006 and hypothetical protein Bat SARS CoV HKU3-8 showed similarities of 99%, 76% and 84%, respectively .",1
4075,Mutated COVID-19 may foretell a great risk for mankind in the future,"ORF6 protein COVID-19 was aligned with ORF6 protein COVID-19 , protein 7 Rhinolophus affinis CoV and NSP 6 SARS CoV ExoN1 and showed similarities of 98%, 88% and 86%, respectively .",1
4076,Mutated COVID-19 may foretell a great risk for mankind in the future,"Alignment of envelope protein COVID-19 with EP COVID-19 showed 98% similarity, with Chain A Envelope small membrane protein SARS CoV showed 90% similarity and with envelope protein Hypsugo Bat CoV HKU25 showed 56% similarity .",1
4078,Mutated COVID-19 may foretell a great risk for mankind in the future,There are obvious differences compared with other species in the coronavirus family.,1
4079,Mutated COVID-19 may foretell a great risk for mankind in the future,This may indicate that COVID-19 originated from mutations within the coronavirus family.,1
4081,Mutated COVID-19 may foretell a great risk for mankind in the future,We are unable to give reasonable explanations for the significant number of amino acid substitutions between COVID-19 and SARS-CoV or MERS-CoV due to very limited knowledge of this novel virus.,1
4082,Mutated COVID-19 may foretell a great risk for mankind in the future,The incubation period of the virus may vary with age and immune status.,1
4083,Mutated COVID-19 may foretell a great risk for mankind in the future,"In general, it has been assumed that the incubation period is between 2 and 14 days, although cases have been observed up to 23 days after exposure.",1
4091,Mutated COVID-19 may foretell a great risk for mankind in the future,This period depends on the age and immune status of the individual and is shorter in those <70 years old .,1
4105,Mutated COVID-19 may foretell a great risk for mankind in the future,"COVID-19 RNA has been isolated from human saliva, nasopharynx and lower respiratory tract.",1
4115,Mutated COVID-19 may foretell a great risk for mankind in the future,Clinical trials of hydroxychloroquine treatment for COVID-19 pneumonia have shown positive preliminary outcomes in China.,1
4117,Mutated COVID-19 may foretell a great risk for mankind in the future,Scientists have made progress in characterizing the new coronavirus but there are still many questions to be answered.,1
4127,Title: Outcomes from COVID-19 across the range of frailty: excess mortality in fitter older people,"While it is clear that mortality from SARS-CoV-2 infection increases with age , the association between frailty and mortality is not well understood .",1
4131,Title: Outcomes from COVID-19 across the range of frailty: excess mortality in fitter older people,Patients admitted to an urban teaching hospital aged ≥70 were included if they tested positive for SARS-CoV-2 by combined throat and high-nasal swab on reverse-transcriptase polymerase chain reaction or if there was high clinical suspicion for COVID-19 up until 23 rd April 2020.,1
4132,Title: Outcomes from COVID-19 across the range of frailty: excess mortality in fitter older people,"During the pandemic, the index of suspicion for SARS-CoV-2 infection was very high, so each older person needing hospitalisation was systematically assessed for COVID-19.",1
4180,Title: Outcomes from COVID-19 across the range of frailty: excess mortality in fitter older people,"In general, the pathophysiology described in COVID-19 patients in critical care indicates substantial immune hyperactivation .",1
4181,Title: Outcomes from COVID-19 across the range of frailty: excess mortality in fitter older people,"However, given survival in the CFS range 7-9 was similar in cases and controls, this may reflect death from COVID-19 is occurring in the same way as for other common illness and immune hyperactivation is unlikely to be a significant feature in this group.",1
4182,Title: Outcomes from COVID-19 across the range of frailty: excess mortality in fitter older people,One might speculate that older people with frailty have pre-existing immunesenescence such that they are unable to mount excess immune responses and may be otherwise by dying from the direct effects of viral infection.,1
4203,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"The outbreak of Severe Acute Respiratory Syndrome Coronavirus-2 causing the Coronavirus Disease pandemic in 2020 was identified in December, 2019.",1
4212,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"11 To evaluate this, we used a flash survey to determine whether there was current evidence that pediatric patients with cancer in SARS-CoV-2 affected areas had been tested for this virus or had developed severe COVID-19 disease.",1
4218,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"Briefly, of more than 200 patients who were tested for SARS-CoV-2 in these PH/O departments, which care for close to 10,000 at-risk patients, only eight cases of proven infection were identified.",1
4236,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"To our knowledge, this is the first survey of pediatric oncology centers in SARS-CoV-2 affected areas.",1
4238,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"The low rate of identified infection is somewhat surprising, as it is reasonable to assume that the pediatric patients with cancer would be at least as susceptible to infection with SARS-CoV-2 infection as their healthy peers.",1
4239,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"The SARS-CoV-2 does infect children in general, although lower severity of the infection makes children prone to be underreported 3, 6 .",1
4240,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"Thus, at least in the countries with high COVID-19 incidence, either the transmission of SARS-CoV-2 was prevented by standard infection prevention measures, or cases remained undiagnosed as the course of the infection did not raise a suspicion of COVID-19.",1
4247,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"The participating countries are gradually strengthening general preventative measures, usually aiming at social distancing, quarantines for the infected and contacts, clean hands and surfaces and cautious checking for possible symptoms -similarly to measures successfully applied in Hong Kong during the SARS epidemic in 2003 13 .",1
4261,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,Children with respiratory symptoms are screened for SARS-CoV-2 before entering PH/O units.,1
4264,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,"Although these infection prevention measures might reduce the risk of SARS-CoV-2 transmission, they can also directly or indirectly complicate patient care.",1
4268,Flash Survey on SARS-CoV-2 Infections in Pediatric Patients on anti-Cancer Treatment,More research is needed to better understand the epidemiology of SARS-CoV-2 infection and COVID-19 in pediatric patients with cancer or other immunocompromised children.,1
4322,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","The ongoing pandemic due to the novel coronavirus, SARS-CoV-2, has now affected over 7 million people worldwide with at least 400,000 people having died with COVID-19 1 .",1
4327,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","This has led to speculation that treatments for respiratory disease, specifically inhaled corticosteroids , may have a protective effect against SARS-CoV-2.",1
4330,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","In-vitro evidence indicates that the ICS ciclesonide can suppress SARS-CoV-2 replication 12 , and budesonide combined with glycopyrronium and formoterol inhibits the production of cytokines in cells exposed to HCoV-229E, another human coronavirus 13 .",1
4333,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","A recent systematic review of the role of ICS in SARS-CoV-2, SARS-CoV-1, and MERS found no studies investigating the impact of prior ICS use on outcomes in any of these infections 10 .",1
4342,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","It includes pseudonymised data such as coded diagnoses, medications and physiological parameters.",1
4345,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","We excluded people with prior diagnoses of other chronic respiratory conditions, or with asthma in the three years before the index date 21 , and those receiving nebulised COPD medications in the twelve months before the index date or a leukotriene receptor antagonist in the four months before the index date.",1
4429,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","To fully explain the lower bound of the 95% CI in the COPD cohort , or for the highdose ICS association in the asthma cohort , an unmeasured confounder would need to be associated with either exposure or outcome by at least risk ratio 1.37 and with both exposure and outcome by at least RR 1.08 found no other epidemiological studies or randomised controlled trials assessing the role of ICS in COVID-19.",1
4430,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis",Two ongoing RCTs investigating the role of ICS in people hospitalised with laboratory confirmed COVID-19 and mild COVID-19 respectively are due to complete later this year.,1
4435,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","It may be that features other than ICS use, such as shielding, influence the risk of acquiring SARS-CoV-2 among asthmatics.",1
4436,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","Studies investigating the causal effect of chronic respiratory disease, including COPD, and asthma on SARS-CoV-2 infection risk and COVID-19 disease, ideally taking into account the relatively large degree of heterogeneity that exists within each of these diagnostic categories, are urgently needed to help inform about levels of risk for these patients.",1
4460,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","Although we report a small harmful association, the pattern of results we observed suggests this could readily be explained by differences in underlying health between people receiving ICS and those receiving other respiratory medications.",1
4473,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","https://doi.org/10.1101/2020.06.19.20135491 doi: medRxiv preprint Evidence before this study At the start of the global coronavirus outbreak, Inhaled Corticosteroids were hypothesised to offer some protection against either infection with SARS-CoV-2 or against severe outcomes from COVID-19, such as acute respiratory distress syndrome and respiratory failure 9 , despite these medications being known to increase the risk of pneumonia and other respiratory tract infections 17, 33 .",1
4475,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","Most recently, ICS exposure has been found to correlate with a lower expression of ACE2 and TMPRSS2, the entry receptors used by SARS-CoV-2, in sputum cells 34 .",1
4476,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","A recent systematic review evaluating whether administration of ICS was associated with clinical outcomes in COVID-19, SARS or MERS identified no relevant studies 10 .",1
4484,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis",We also cannot recommend that ICS be used specifically to treat people with COVID-19 outside of the context of clinical trials.,1
4485,"Inhaled corticosteroid use and risk COVID-19 related death among 966,461 patients with COPD or asthma: an OpenSAFELY analysis","Future observational research is likely to be subject to similar issues around unmeasured confounding, and evidence from RCTs will provide more definitive answers regarding the role of ICS in COVID-19 later this year.",1
4525,The unique characteristics of COVID-19 coagulopathy,"While ACE2 helps to mediate anticoagulant properties of the vascular endothelium in the healthy state, binding of SARS-CoV-2 to ACE2 aggravates cell damage, upregulates tissue factor expression, and downregulates the protein C system .",1
4527,The unique characteristics of COVID-19 coagulopathy,"Hemophagocytic syndrome or hemophagocytic lymphohistiocytosis is a hyperinflammatory syndrome characterized by the excessive activation of immune cells such as macrophages, natural killer cells, and cytotoxic T cells.",1
4532,The unique characteristics of COVID-19 coagulopathy,"In bacterial sepsis, immune cells such as monocyte and macrophages are activated by pathogen-associated molecular patterns and hostderived damage-associated molecular patterns .",1
4533,The unique characteristics of COVID-19 coagulopathy,The immune cells initiate coagulation cascades through expressing tissue factor and releasing extracellular vesicles .,1
4543,The unique characteristics of COVID-19 coagulopathy,"Direct SARS-CoV-2 infection in the lung epithelial cells followed by the damage to the lung capillary endothelial cells, and subsequent fibrin deposition with upregulated fibrinolysis by u-PA in the alveoli, may contribute to differences between COVID-19 and HPS/HLH .",1
4552,The unique characteristics of COVID-19 coagulopathy,"In COVID-19, SARS-CoV-2 occupies ACE2 and the angiotensin II level increases, which result in vasoconstriction and decreased blood flow.",1
4575,The unique characteristics of COVID-19 coagulopathy,"SARS-CoV-2 infection of the endothelial cells may stimulate the release of these components, with levels increasing independently from ADAMTS13 levels.",1
4576,The unique characteristics of COVID-19 coagulopathy,"Dengue virus, an RNA virus similar to coronavirus, is known to stimulate endothelial cells to release VWF , and an association between elevated circulating levels of VWF and stroke has been reported in dengue .",1
4584,The unique characteristics of COVID-19 coagulopathy,"Though studies of the complement system in COVID-19 are sparse, MERS-CoV is known to increase the levels of C5a and C5b-9 in the blood and lung tissues in a murine model .",1
4602,The role of a Coronavirus disease 2019 pharmacist: an Australian perspective,The outbreak of the novel Severe Acute Respiratory Syndrome Coronavirus in December 2019 has had significant impacts on healthcare systems globally .,1
